split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b
Val,Urban,3545,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3545.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3545.png,True,1024,1024,1048576,1.0,77.690338,84.38578,79.77327,39.192387,35.81786,35.107609,18,5,0,255,255,255
Val,Urban,3546,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3546.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3546.png,True,1024,1024,1048576,1.0,64.507584,73.151627,69.918213,15.074387,16.278507,13.176553,24,21,13,255,255,255
Val,Urban,3547,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3547.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3547.png,True,1024,1024,1048576,1.0,70.718605,77.882996,73.953278,26.155935,21.904617,21.000467,20,23,14,255,255,255
Val,Urban,3548,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3548.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3548.png,True,1024,1024,1048576,1.0,68.381699,76.653748,74.949806,31.072466,29.010387,28.877863,21,17,11,255,255,255
Val,Urban,3549,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3549.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3549.png,True,1024,1024,1048576,1.0,69.305054,74.817215,72.849457,31.142868,25.840834,26.307095,4,6,8,255,255,255
Val,Urban,3550,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3550.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3550.png,True,1024,1024,1048576,1.0,77.836632,85.751938,81.098267,38.914219,35.178249,34.657127,13,1,1,255,255,255
Val,Urban,3551,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3551.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3551.png,True,1024,1024,1048576,1.0,87.181839,90.704636,86.286552,39.129387,33.020641,32.773453,20,12,22,255,255,255
Val,Urban,3552,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3552.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3552.png,True,1024,1024,1048576,1.0,64.737061,68.478668,67.947289,40.662418,37.616814,36.818314,0,0,0,255,255,255
Val,Urban,3553,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3553.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3553.png,True,1024,1024,1048576,1.0,75.627312,82.307617,76.367149,29.230198,24.329969,22.179287,15,18,13,255,255,255
Val,Urban,3554,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3554.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3554.png,True,1024,1024,1048576,1.0,79.802719,85.047363,82.504402,32.265583,29.749424,26.304338,16,1,1,255,255,255
Val,Urban,3555,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3555.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3555.png,True,1024,1024,1048576,1.0,83.583443,89.99147,87.401993,44.680195,41.16478,41.706028,1,1,1,255,255,255
Val,Urban,3556,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3556.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3556.png,True,1024,1024,1048576,1.0,82.163506,86.865814,81.912811,32.562233,28.550026,26.51873,14,11,18,255,255,255
Val,Urban,3557,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3557.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3557.png,True,1024,1024,1048576,1.0,62.442673,66.409676,65.622398,39.869717,38.250294,36.490452,0,0,0,255,255,255
Val,Urban,3558,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3558.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3558.png,True,1024,1024,1048576,1.0,74.982254,82.455322,78.88353,38.806492,34.793003,35.134335,2,1,1,255,255,255
Val,Urban,3559,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3559.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3559.png,True,1024,1024,1048576,1.0,81.233749,84.718948,82.925858,32.563759,29.838095,29.512751,17,18,19,255,255,255
Val,Urban,3560,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3560.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3560.png,True,1024,1024,1048576,1.0,69.529465,74.674103,70.378815,29.54841,23.679428,20.096056,24,25,30,255,255,255
Val,Urban,3561,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3561.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3561.png,True,1024,1024,1048576,1.0,77.613861,84.971634,83.18251,39.449093,37.920544,37.412151,12,12,15,255,255,255
Val,Urban,3562,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3562.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3562.png,True,1024,1024,1048576,1.0,64.008888,73.749123,70.013809,21.657787,20.528589,18.318161,27,22,25,255,255,255
Val,Urban,3563,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3563.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3563.png,True,1024,1024,1048576,1.0,78.515572,84.20697,78.010117,32.973312,27.288994,27.836098,2,1,2,255,255,255
Val,Urban,3564,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3564.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3564.png,True,1024,1024,1048576,1.0,71.007843,78.675591,76.171158,39.015308,36.375954,36.240471,1,1,1,255,255,255
Val,Urban,3565,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3565.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3565.png,True,1024,1024,1048576,1.0,65.052849,73.340149,69.37397,29.668005,25.705212,24.473759,22,21,25,255,255,255
Val,Urban,3566,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3566.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3566.png,True,1024,1024,1048576,1.0,82.167694,85.41745,82.13839,32.627548,27.254906,26.018074,18,22,19,246,253,254
Val,Urban,3567,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3567.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3567.png,True,1024,1024,1048576,1.0,70.842407,78.046913,75.92881,37.306095,33.911469,31.713116,13,14,15,255,255,255
Val,Urban,3568,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3568.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3568.png,True,1024,1024,1048576,1.0,89.588112,88.448166,84.92308,30.256695,24.107973,22.421951,20,26,10,223,246,255
Val,Urban,3569,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3569.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3569.png,True,1024,1024,1048576,1.0,74.01609,80.70134,77.022507,28.628729,22.389111,20.954775,20,20,18,255,255,255
Val,Urban,3570,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3570.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3570.png,True,1024,1024,1048576,1.0,87.04248,91.533585,90.340714,45.963673,42.330399,40.702049,25,30,28,245,255,255
Val,Urban,3571,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3571.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3571.png,True,1024,1024,1048576,1.0,53.435539,56.813339,53.253162,44.795986,43.677361,41.242039,0,0,0,255,255,255
Val,Urban,3572,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3572.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3572.png,True,1024,1024,1048576,1.0,69.599915,76.429619,75.272827,32.069351,29.199848,28.963846,26,23,23,255,255,255
Val,Urban,3573,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3573.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3573.png,True,1024,1024,1048576,1.0,60.120766,60.989655,60.347282,45.921967,43.945251,43.185509,0,0,0,255,255,255
Val,Urban,3574,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3574.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3574.png,True,1024,1024,1048576,1.0,86.133148,88.81234,84.833061,35.824524,30.272783,29.37949,23,26,26,255,255,255
Val,Urban,3575,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3575.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3575.png,True,1024,1024,1048576,1.0,84.182426,88.311363,86.076813,38.585747,35.357574,33.795643,0,0,0,255,255,255
Val,Urban,3576,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3576.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3576.png,True,1024,1024,1048576,1.0,81.506149,85.521126,83.475876,32.955917,29.185631,29.046089,20,23,17,255,255,255
Val,Urban,3577,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3577.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3577.png,True,1024,1024,1048576,1.0,68.343582,76.328072,72.175636,29.367895,25.921312,22.188862,21,21,16,255,255,255
Val,Urban,3578,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3578.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3578.png,True,1024,1024,1048576,1.0,78.992126,83.658768,80.272629,32.325012,29.208031,29.134258,3,21,23,255,255,255
Val,Urban,3579,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3579.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3579.png,True,1024,1024,1048576,1.0,70.449654,78.409576,77.659836,30.11134,29.40214,31.431444,21,23,27,255,255,255
Val,Urban,3580,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3580.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3580.png,True,1024,1024,1048576,1.0,66.49646,73.039474,73.205009,30.875666,27.2794,23.381294,14,15,10,255,255,255
Val,Urban,3581,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3581.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3581.png,True,1024,1024,1048576,1.0,72.559067,79.496376,77.437691,38.74884,35.895164,36.868912,0,0,0,255,255,255
Val,Urban,3582,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3582.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3582.png,True,1024,1024,1048576,1.0,89.518486,93.58992,90.385925,42.205738,40.438885,39.853867,1,1,0,255,254,255
Val,Urban,3583,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3583.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3583.png,True,1024,1024,1048576,1.0,80.746414,87.742493,85.015862,42.567173,38.527565,39.257767,15,11,14,255,255,255
Val,Urban,3584,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3584.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3584.png,True,1024,1024,1048576,1.0,77.720917,82.574387,81.069427,35.981358,32.922119,31.870522,23,17,1,255,255,255
Val,Urban,3585,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3585.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3585.png,True,1024,1024,1048576,1.0,75.55925,82.163254,78.932373,39.585037,36.709595,36.81118,1,1,0,255,255,255
Val,Urban,3586,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3586.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3586.png,True,1024,1024,1048576,1.0,74.62915,81.354713,78.808853,30.962889,26.358473,24.894415,31,25,25,236,248,252
Val,Urban,3587,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3587.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3587.png,True,1024,1024,1048576,1.0,75.49588,80.153412,78.272049,34.060947,29.885803,27.497026,12,11,13,255,255,255
Val,Urban,3588,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3588.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3588.png,True,1024,1024,1048576,1.0,84.93013,88.910919,86.196007,40.796635,37.394424,36.766918,15,10,1,255,255,255
Val,Urban,3589,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3589.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3589.png,True,1024,1024,1048576,1.0,71.223007,78.851654,75.146553,33.21656,29.835051,29.356508,11,17,19,255,255,255
Val,Urban,3590,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3590.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3590.png,True,1024,1024,1048576,1.0,82.107475,88.418053,84.72541,41.09127,36.388779,36.087566,20,24,19,255,255,255
Val,Urban,3591,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3591.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3591.png,True,1024,1024,1048576,1.0,82.107704,86.791672,85.890961,40.024296,37.440647,36.550545,1,1,1,255,255,255
Val,Urban,3592,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3592.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3592.png,True,1024,1024,1048576,1.0,69.600189,80.729828,74.436981,33.707478,30.449591,29.624956,13,11,19,255,255,255
Val,Urban,3593,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3593.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3593.png,True,1024,1024,1048576,1.0,68.472549,75.006859,73.504303,32.454693,30.061783,27.222424,10,9,8,255,255,255
Val,Urban,3594,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3594.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3594.png,True,1024,1024,1048576,1.0,83.062775,87.574448,83.004517,36.066963,29.859104,28.593855,12,17,18,255,255,255
Val,Urban,3595,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3595.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3595.png,True,1024,1024,1048576,1.0,79.698196,85.43721,85.156105,38.524445,35.888016,37.033489,8,13,16,255,255,255
Val,Urban,3596,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3596.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3596.png,True,1024,1024,1048576,1.0,72.412994,76.736153,72.806633,34.277153,28.763083,26.953564,9,14,16,255,255,255
Val,Urban,3597,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3597.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3597.png,True,1024,1024,1048576,1.0,40.654385,45.243183,45.197697,49.145775,53.51796,53.992821,0,0,0,255,255,255
Val,Urban,3598,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3598.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3598.png,True,1024,1024,1048576,1.0,49.378693,52.190536,49.270859,48.290352,46.741753,44.063652,0,0,0,255,255,255
Val,Urban,3599,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3599.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3599.png,True,1024,1024,1048576,1.0,81.522148,85.834885,83.740326,36.755943,31.479277,29.917761,30,26,31,255,255,255
Val,Urban,3600,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3600.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3600.png,True,1024,1024,1048576,1.0,60.06543,68.404434,66.453224,6.373846,6.49364,6.920267,23,29,30,148,159,151
Val,Urban,3601,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3601.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3601.png,True,1024,1024,1048576,1.0,68.735855,75.861969,74.842972,28.989397,26.807663,28.155727,11,21,16,255,255,255
Val,Urban,3602,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3602.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3602.png,True,1024,1024,1048576,1.0,78.496773,85.7743,82.712189,40.715466,37.405396,37.137428,18,7,1,255,255,255
Val,Urban,3603,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3603.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3603.png,True,1024,1024,1048576,1.0,70.220612,77.032433,72.45784,37.251171,36.718201,33.28606,0,0,0,233,250,250
Val,Urban,3604,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3604.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3604.png,True,1024,1024,1048576,1.0,69.36673,78.008125,70.888824,32.925556,27.802767,24.418549,15,8,13,255,255,255
Val,Urban,3605,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3605.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3605.png,True,1024,1024,1048576,1.0,71.924217,77.642746,76.720154,33.334171,29.764256,30.463667,19,17,12,255,255,255
Val,Urban,3606,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3606.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3606.png,True,1024,1024,1048576,1.0,75.978035,80.32489,78.687759,37.266182,34.54034,35.413956,0,0,0,255,255,255
Val,Urban,3607,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3607.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3607.png,True,1024,1024,1048576,1.0,72.207428,76.990715,75.599472,31.481823,27.378056,25.469271,18,21,16,254,255,255
Val,Urban,3608,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3608.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3608.png,True,1024,1024,1048576,1.0,74.009483,81.281067,76.426422,35.689125,31.821892,30.829802,17,2,4,255,255,255
Val,Urban,3609,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3609.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3609.png,True,1024,1024,1048576,1.0,74.997452,82.7435,80.490578,38.470402,35.472092,37.144039,1,1,1,255,255,255
Val,Urban,3610,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3610.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3610.png,True,1024,1024,1048576,1.0,68.25206,76.697937,71.326698,28.951649,26.05588,22.994562,15,7,14,255,255,255
Val,Urban,3611,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3611.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3611.png,True,1024,1024,1048576,1.0,71.849014,77.577187,73.560127,29.327765,25.14315,24.431805,21,20,26,255,255,255
Val,Urban,3612,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3612.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3612.png,True,1024,1024,1048576,1.0,65.419594,73.518318,70.786575,20.473505,19.464231,16.628468,25,20,21,255,255,255
Val,Urban,3613,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3613.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3613.png,True,1024,1024,1048576,1.0,76.666801,82.343369,79.346382,31.870842,29.917158,27.74765,8,14,12,255,255,255
Val,Urban,3614,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3614.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3614.png,True,1024,1024,1048576,1.0,75.664246,82.99234,82.734467,34.56905,31.839663,35.171055,20,16,25,255,255,255
Val,Urban,3615,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3615.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3615.png,True,1024,1024,1048576,1.0,39.032455,46.365845,43.41256,33.871559,37.287319,35.512245,0,0,0,233,246,249
Val,Urban,3616,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3616.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3616.png,True,1024,1024,1048576,1.0,73.347107,76.982147,76.859375,29.667721,25.720608,24.288321,28,21,22,255,255,255
Val,Urban,3617,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3617.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3617.png,True,1024,1024,1048576,1.0,59.128922,67.140274,66.30954,7.987839,7.292315,7.618097,15,21,19,222,221,223
Val,Urban,3618,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3618.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3618.png,True,1024,1024,1048576,1.0,62.539459,68.557487,67.529243,38.942123,38.744236,38.925728,0,0,0,255,255,255
Val,Urban,3619,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3619.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3619.png,True,1024,1024,1048576,1.0,76.534256,82.586105,78.80883,34.27684,31.206963,29.877394,15,9,4,255,255,255
Val,Urban,3620,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3620.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3620.png,True,1024,1024,1048576,1.0,59.450249,62.437656,60.348137,50.078785,50.064003,49.461479,0,0,0,255,255,255
Val,Urban,3621,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3621.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3621.png,True,1024,1024,1048576,1.0,48.129829,51.485046,48.907681,43.648701,42.089497,40.575359,0,0,0,249,255,255
Val,Urban,3622,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3622.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3622.png,True,1024,1024,1048576,1.0,82.721588,88.376633,85.827217,39.275673,38.031746,38.751652,9,10,8,251,242,250
Val,Urban,3623,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3623.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3623.png,True,1024,1024,1048576,1.0,60.477859,68.241768,66.497131,7.168518,7.3729,7.798233,32,36,34,138,145,138
Val,Urban,3624,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3624.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3624.png,True,1024,1024,1048576,1.0,71.688988,79.775337,74.766365,36.547546,32.383503,32.055271,1,1,1,255,255,255
Val,Urban,3625,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3625.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3625.png,True,1024,1024,1048576,1.0,61.73027,70.826599,65.781998,23.969086,20.668442,19.479694,26,19,19,255,255,255
Val,Urban,3626,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3626.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3626.png,True,1024,1024,1048576,1.0,79.064949,85.672127,80.377365,34.305721,29.69438,30.421087,4,1,0,255,255,255
Val,Urban,3627,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3627.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3627.png,True,1024,1024,1048576,1.0,71.125587,81.892426,74.204506,28.729591,25.566679,26.03002,16,21,23,255,255,255
Val,Urban,3628,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3628.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3628.png,True,1024,1024,1048576,1.0,74.327271,80.577301,77.695175,38.062767,34.064327,34.445267,21,3,0,255,255,255
Val,Urban,3629,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3629.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3629.png,True,1024,1024,1048576,1.0,75.079346,81.793465,78.135239,33.007435,29.455927,28.7528,15,6,17,255,255,255
Val,Urban,3630,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3630.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3630.png,True,1024,1024,1048576,1.0,75.140495,79.111603,77.989143,32.708141,29.093311,28.200724,19,19,9,255,255,255
Val,Urban,3631,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3631.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3631.png,True,1024,1024,1048576,1.0,77.547302,85.568863,81.696426,36.817352,34.194241,34.522751,20,20,25,255,255,255
Val,Urban,3632,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3632.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3632.png,True,1024,1024,1048576,1.0,67.95787,76.022217,72.175606,28.390636,22.160391,21.489597,1,1,1,255,255,255
Val,Urban,3633,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3633.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3633.png,True,1024,1024,1048576,1.0,75.712997,78.459099,74.47039,34.809235,28.093386,26.16704,0,0,0,245,255,255
Val,Urban,3634,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3634.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3634.png,True,1024,1024,1048576,1.0,39.712143,47.334816,44.264523,33.565994,36.907017,35.14156,0,0,0,233,246,249
Val,Urban,3635,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3635.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3635.png,True,1024,1024,1048576,1.0,38.003815,41.512604,39.405228,42.653275,43.173363,40.633503,0,0,0,255,255,255
Val,Urban,3636,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3636.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3636.png,True,1024,1024,1048576,1.0,82.821625,88.391357,84.702347,40.270607,36.962372,36.895771,2,1,1,255,255,255
Val,Urban,3637,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3637.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3637.png,True,1024,1024,1048576,1.0,65.559082,75.462151,71.117203,23.126163,19.833439,18.678896,24,24,25,255,255,255
Val,Urban,3638,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3638.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3638.png,True,1024,1024,1048576,1.0,67.446823,73.99144,71.716034,32.933868,31.097128,27.827944,28,24,11,255,255,255
Val,Urban,3639,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3639.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3639.png,True,1024,1024,1048576,1.0,83.304512,87.611694,85.844658,37.411144,34.349197,33.113926,10,11,18,255,255,255
