split,domain,sample_id,class_id,class_name,pixel_count,pixel_ratio
Train,Rural,391,1,background,19036,0.01815414
Train,Rural,391,4,water,21375,0.02038479
Train,Rural,391,6,forest,1008165,0.96146107
Train,Rural,392,1,background,361144,0.34441376
Train,Rural,392,2,building,12947,0.01234722
Train,Rural,392,3,road,4990,0.00475883
Train,Rural,392,4,water,207997,0.1983614
Train,Rural,392,7,agriculture,461498,0.44011879
Train,Rural,393,0,no-data,254967,0.24315548
Train,Rural,393,1,background,72826,0.06945229
Train,Rural,393,2,building,534,0.00050926
Train,Rural,393,3,road,12578,0.01199532
Train,Rural,393,4,water,182278,0.17383385
Train,Rural,393,7,agriculture,525393,0.50105381
Train,Rural,394,0,no-data,56143,0.05354214
Train,Rural,394,1,background,102230,0.09749413
Train,Rural,394,2,building,16574,0.0158062
Train,Rural,394,3,road,34528,0.03292847
Train,Rural,394,4,water,24249,0.02312565
Train,Rural,394,5,barren,57366,0.05470848
Train,Rural,394,6,forest,458958,0.43769646
Train,Rural,394,7,agriculture,298528,0.28469849
Train,Rural,395,1,background,559805,0.53387165
Train,Rural,395,2,building,139413,0.1329546
Train,Rural,395,4,water,3325,0.00317097
Train,Rural,395,5,barren,346033,0.33000278
Train,Rural,396,1,background,588714,0.56144142
Train,Rural,396,2,building,21019,0.02004528
Train,Rural,396,4,water,32186,0.03069496
Train,Rural,396,5,barren,289049,0.27565861
Train,Rural,396,6,forest,117608,0.11215973
Train,Rural,397,1,background,118003,0.11253643
Train,Rural,397,3,road,12060,0.01150131
Train,Rural,397,4,water,60751,0.05793667
Train,Rural,397,5,barren,16758,0.01598167
Train,Rural,397,6,forest,10636,0.01014328
Train,Rural,397,7,agriculture,830368,0.79190063
Train,Rural,398,0,no-data,40973,0.0390749
Train,Rural,398,1,background,178299,0.17003918
Train,Rural,398,2,building,24839,0.02368832
Train,Rural,398,3,road,1631,0.00155544
Train,Rural,398,4,water,110268,0.10515976
Train,Rural,398,5,barren,48020,0.04579544
Train,Rural,398,6,forest,474173,0.45220661
Train,Rural,398,7,agriculture,170373,0.16248035
Train,Rural,399,0,no-data,228706,0.21811104
Train,Rural,399,1,background,15321,0.01461124
Train,Rural,399,4,water,52162,0.04974556
Train,Rural,399,5,barren,30044,0.02865219
Train,Rural,399,6,forest,722343,0.68887997
Train,Rural,4,1,background,114328,0.10903168
Train,Rural,4,2,building,4353,0.00415134
Train,Rural,4,3,road,919,0.00087643
Train,Rural,4,4,water,54437,0.05191517
Train,Rural,4,6,forest,81124,0.07736588
Train,Rural,4,7,agriculture,793415,0.75665951
Train,Rural,40,1,background,666777,0.6358881
Train,Rural,40,2,building,241722,0.23052406
Train,Rural,40,6,forest,140077,0.13358784
Train,Rural,400,1,background,997213,0.95101643
Train,Rural,400,4,water,2711,0.00258541
Train,Rural,400,5,barren,48652,0.04639816
Train,Rural,401,1,background,202718,0.19332695
Train,Rural,401,2,building,167358,0.15960503
Train,Rural,401,6,forest,678500,0.64706802
Train,Rural,402,1,background,516636,0.49270248
Train,Rural,402,3,road,118103,0.1126318
Train,Rural,402,4,water,21599,0.02059841
Train,Rural,402,5,barren,382998,0.36525536
Train,Rural,402,6,forest,9240,0.00881195
Train,Rural,403,0,no-data,169224,0.16138458
Train,Rural,403,1,background,215364,0.20538712
Train,Rural,403,2,building,9301,0.00887012
Train,Rural,403,3,road,14463,0.01379299
Train,Rural,403,4,water,374794,0.35743141
Train,Rural,403,5,barren,23576,0.02248383
Train,Rural,403,6,forest,5669,0.00540638
Train,Rural,403,7,agriculture,236185,0.22524357
Train,Rural,404,1,background,239623,0.2285223
Train,Rural,404,2,building,23056,0.02198792
Train,Rural,404,3,road,50439,0.04810238
Train,Rural,404,4,water,38596,0.03680801
Train,Rural,404,7,agriculture,696862,0.66457939
Train,Rural,405,1,background,68059,0.06490612
Train,Rural,405,3,road,42620,0.0406456
Train,Rural,405,4,water,318367,0.30361843
Train,Rural,405,7,agriculture,619530,0.59082985
Train,Rural,406,1,background,226556,0.21606064
Train,Rural,406,2,building,25757,0.02456379
Train,Rural,406,3,road,108540,0.10351181
Train,Rural,406,4,water,150173,0.14321613
Train,Rural,406,5,barren,907,0.00086498
Train,Rural,406,7,agriculture,536643,0.51178265
Train,Rural,407,1,background,34956,0.03333664
Train,Rural,407,6,forest,1013620,0.96666336
Train,Rural,408,1,background,73930,0.07050514
Train,Rural,408,2,building,18532,0.01767349
Train,Rural,408,3,road,12562,0.01198006
Train,Rural,408,4,water,188302,0.17957878
Train,Rural,408,5,barren,65505,0.06247044
Train,Rural,408,6,forest,689745,0.65779209
Train,Rural,409,1,background,128205,0.12226582
Train,Rural,409,3,road,36932,0.0352211
Train,Rural,409,4,water,607271,0.57913876
Train,Rural,409,7,agriculture,276168,0.26337433
Train,Rural,41,0,no-data,316810,0.30213356
Train,Rural,41,1,background,93465,0.08913517
Train,Rural,41,4,water,30084,0.02869034
Train,Rural,41,7,agriculture,608217,0.58004093
Train,Rural,410,1,background,45182,0.04308891
Train,Rural,410,2,building,642,0.00061226
Train,Rural,410,3,road,11126,0.01061058
Train,Rural,410,4,water,146553,0.13976383
Train,Rural,410,6,forest,32938,0.03141212
Train,Rural,410,7,agriculture,812135,0.77451229
Train,Rural,411,1,background,600321,0.57251072
Train,Rural,411,2,building,3507,0.00334454
Train,Rural,411,3,road,2689,0.00256443
Train,Rural,411,4,water,35559,0.03391171
Train,Rural,411,6,forest,41920,0.03997803
Train,Rural,411,7,agriculture,364580,0.34769058
Train,Rural,412,1,background,43533,0.0415163
Train,Rural,412,2,building,16135,0.01538754
Train,Rural,412,3,road,3431,0.00327206
Train,Rural,412,4,water,12786,0.01219368
Train,Rural,412,6,forest,340063,0.32430935
Train,Rural,412,7,agriculture,632628,0.60332108
Train,Rural,413,0,no-data,27545,0.02626896
Train,Rural,413,1,background,29927,0.02854061
Train,Rural,413,2,building,2578,0.00245857
Train,Rural,413,3,road,44185,0.0421381
Train,Rural,413,4,water,6593,0.00628757
Train,Rural,413,5,barren,318273,0.30352879
Train,Rural,413,6,forest,608948,0.58073807
Train,Rural,413,7,agriculture,10527,0.01003933
Train,Rural,414,0,no-data,406494,0.38766289
Train,Rural,414,1,background,13669,0.01303577
Train,Rural,414,2,building,12397,0.0118227
Train,Rural,414,4,water,49715,0.04741192
Train,Rural,414,6,forest,86333,0.08233356
Train,Rural,414,7,agriculture,479968,0.45773315
Train,Rural,415,1,background,86961,0.08293247
Train,Rural,415,4,water,8780,0.00837326
Train,Rural,415,5,barren,3589,0.00342274
Train,Rural,415,6,forest,885072,0.84407043
Train,Rural,415,7,agriculture,64174,0.0612011
Train,Rural,416,1,background,558478,0.53260612
Train,Rural,416,2,building,338606,0.32291985
Train,Rural,416,3,road,66594,0.06350899
Train,Rural,416,4,water,39142,0.03732872
Train,Rural,416,6,forest,15517,0.01479816
Train,Rural,416,7,agriculture,30239,0.02883816
Train,Rural,417,1,background,315298,0.3006916
Train,Rural,417,2,building,848,0.00080872
Train,Rural,417,3,road,13726,0.01309013
Train,Rural,417,4,water,244065,0.23275852
Train,Rural,417,7,agriculture,474639,0.45265102
Train,Rural,418,0,no-data,113818,0.1085453
Train,Rural,418,1,background,331465,0.31610966
Train,Rural,418,2,building,124858,0.11907387
Train,Rural,418,3,road,65243,0.06222057
Train,Rural,418,4,water,221297,0.21104527
Train,Rural,418,6,forest,173954,0.16589546
Train,Rural,418,7,agriculture,17941,0.01710987
Train,Rural,419,1,background,634336,0.60494995
Train,Rural,419,2,building,5513,0.00525761
Train,Rural,419,4,water,3818,0.00364113
Train,Rural,419,6,forest,404909,0.38615131
Train,Rural,42,1,background,231589,0.22086048
Train,Rural,42,4,water,3186,0.00303841
Train,Rural,42,5,barren,94285,0.08991718
Train,Rural,42,6,forest,719516,0.68618393
Train,Rural,420,1,background,910443,0.86826611
Train,Rural,420,2,building,23596,0.0225029
Train,Rural,420,7,agriculture,114537,0.109231
Train,Rural,421,0,no-data,202550,0.19316673
Train,Rural,421,1,background,198143,0.18896389
Train,Rural,421,2,building,91658,0.08741188
Train,Rural,421,3,road,13658,0.01302528
Train,Rural,421,4,water,51990,0.04958153
Train,Rural,421,7,agriculture,490577,0.46785069
Train,Rural,422,1,background,146192,0.13941956
Train,Rural,422,2,building,292,0.00027847
Train,Rural,422,3,road,83689,0.07981205
Train,Rural,422,6,forest,818403,0.78048992
Train,Rural,423,1,background,3201,0.00305271
Train,Rural,423,6,forest,1045375,0.99694729
Train,Rural,424,1,background,51776,0.04937744
Train,Rural,424,3,road,17856,0.01702881
Train,Rural,424,4,water,1672,0.00159454
Train,Rural,424,5,barren,21746,0.0207386
Train,Rural,424,6,forest,920451,0.87781048
Train,Rural,424,7,agriculture,35075,0.03345013
Train,Rural,425,0,no-data,372266,0.35502052
Train,Rural,425,1,background,15352,0.01464081
Train,Rural,425,2,building,1189,0.00113392
Train,Rural,425,3,road,14261,0.01360035
Train,Rural,425,6,forest,578712,0.55190277
Train,Rural,425,7,agriculture,66796,0.06370163
Train,Rural,426,1,background,39774,0.03793144
Train,Rural,426,2,building,2668,0.0025444
Train,Rural,426,3,road,5824,0.0055542
Train,Rural,426,4,water,32551,0.03104305
Train,Rural,426,7,agriculture,967759,0.9229269
Train,Rural,427,1,background,104863,0.10000515
Train,Rural,427,2,building,58338,0.05563545
Train,Rural,427,3,road,25863,0.02466488
Train,Rural,427,4,water,363262,0.34643364
Train,Rural,427,7,agriculture,496250,0.47326088
Train,Rural,428,1,background,266345,0.25400639
Train,Rural,428,2,building,41610,0.03968239
Train,Rural,428,3,road,12041,0.01148319
Train,Rural,428,4,water,54139,0.05163097
Train,Rural,428,6,forest,8744,0.00833893
Train,Rural,428,7,agriculture,665697,0.63485813
Train,Rural,429,1,background,163252,0.15568924
Train,Rural,429,3,road,237,0.00022602
Train,Rural,429,4,water,57,5.436e-05
Train,Rural,429,5,barren,49490,0.04719734
Train,Rural,429,6,forest,586240,0.55908203
Train,Rural,429,7,agriculture,249300,0.23775101
Train,Rural,43,1,background,982429,0.9369173
Train,Rural,43,4,water,66147,0.0630827
Train,Rural,430,1,background,608120,0.57994843
Train,Rural,430,2,building,96476,0.09200668
Train,Rural,430,6,forest,343980,0.32804489
Train,Rural,431,1,background,640843,0.61115551
Train,Rural,431,2,building,29271,0.027915
Train,Rural,431,4,water,59371,0.0566206
Train,Rural,431,6,forest,319091,0.30430889
Train,Rural,432,0,no-data,90921,0.08670902
Train,Rural,432,1,background,71681,0.06836033
Train,Rural,432,2,building,444,0.00042343
Train,Rural,432,3,road,33383,0.03183651
Train,Rural,432,4,water,124351,0.11859035
Train,Rural,432,5,barren,83510,0.07964134
Train,Rural,432,6,forest,32874,0.03135109
Train,Rural,432,7,agriculture,611412,0.58308792
Train,Rural,433,1,background,217467,0.20739269
Train,Rural,433,2,building,12430,0.01185417
Train,Rural,433,3,road,22176,0.02114868
Train,Rural,433,4,water,36760,0.03505707
Train,Rural,433,6,forest,57240,0.05458832
Train,Rural,433,7,agriculture,702503,0.66995907
Train,Rural,434,1,background,454933,0.43385792
Train,Rural,434,2,building,1842,0.00175667
Train,Rural,434,3,road,73666,0.07025337
Train,Rural,434,4,water,24976,0.02381897
Train,Rural,434,6,forest,341517,0.32569599
Train,Rural,434,7,agriculture,151642,0.14461708
Train,Rural,435,1,background,75228,0.07174301
Train,Rural,435,2,building,7553,0.0072031
Train,Rural,435,3,road,19068,0.01818466
Train,Rural,435,4,water,61368,0.05852509
Train,Rural,435,7,agriculture,885359,0.84434414
Train,Rural,436,0,no-data,270728,0.25818634
Train,Rural,436,1,background,55559,0.05298519
Train,Rural,436,2,building,1553,0.00148106
Train,Rural,436,3,road,13882,0.01323891
Train,Rural,436,4,water,80254,0.07653618
Train,Rural,436,5,barren,13367,0.01274776
Train,Rural,436,6,forest,180208,0.17185974
Train,Rural,436,7,agriculture,433025,0.41296482
Train,Rural,437,1,background,99893,0.09526539
Train,Rural,437,2,building,4343,0.00414181
Train,Rural,437,4,water,55851,0.05326366
Train,Rural,437,5,barren,190,0.0001812
Train,Rural,437,6,forest,288886,0.27550316
Train,Rural,437,7,agriculture,599413,0.57164478
Train,Rural,438,0,no-data,515,0.00049114
Train,Rural,438,1,background,597933,0.57023335
Train,Rural,438,2,building,30011,0.02862072
Train,Rural,438,4,water,99439,0.09483242
Train,Rural,438,7,agriculture,320678,0.30582237
Train,Rural,439,1,background,40228,0.03836441
Train,Rural,439,3,road,23194,0.02211952
Train,Rural,439,4,water,70692,0.06741714
Train,Rural,439,5,barren,22758,0.02170372
Train,Rural,439,6,forest,486911,0.46435452
Train,Rural,439,7,agriculture,404793,0.38604069
Train,Rural,44,1,background,114751,0.10943508
Train,Rural,44,2,building,160063,0.15264797
Train,Rural,44,3,road,77513,0.07392216
Train,Rural,44,4,water,22320,0.02128601
Train,Rural,44,5,barren,30320,0.02891541
Train,Rural,44,6,forest,163146,0.15558815
Train,Rural,44,7,agriculture,480463,0.45820522
Train,Rural,440,1,background,569640,0.54325104
Train,Rural,440,4,water,14185,0.01352787
Train,Rural,440,5,barren,48427,0.04618359
Train,Rural,440,6,forest,415987,0.39671612
Train,Rural,440,7,agriculture,337,0.00032139
Train,Rural,441,1,background,263541,0.25133228
Train,Rural,441,2,building,32513,0.03100681
Train,Rural,441,3,road,6691,0.00638103
Train,Rural,441,4,water,154048,0.14691162
Train,Rural,441,6,forest,5840,0.00556946
Train,Rural,441,7,agriculture,585943,0.55879879
Train,Rural,442,1,background,102264,0.09752655
Train,Rural,442,2,building,3636,0.00346756
Train,Rural,442,3,road,10497,0.01001072
Train,Rural,442,4,water,19353,0.01845646
Train,Rural,442,6,forest,73470,0.07006645
Train,Rural,442,7,agriculture,839356,0.80047226
Train,Rural,443,3,road,14184,0.01352692
Train,Rural,443,6,forest,1034392,0.98647308
Train,Rural,444,1,background,204010,0.1945591
Train,Rural,444,4,water,40896,0.03900146
Train,Rural,444,6,forest,755416,0.72042084
Train,Rural,444,7,agriculture,48254,0.0460186
Train,Rural,445,1,background,242995,0.23173809
Train,Rural,445,2,building,27984,0.02668762
Train,Rural,445,5,barren,31699,0.03023052
Train,Rural,445,6,forest,745898,0.71134377
Train,Rural,446,1,background,489288,0.4666214
Train,Rural,446,2,building,43349,0.04134083
Train,Rural,446,6,forest,515939,0.49203777
Train,Rural,447,5,barren,16148,0.01539993
Train,Rural,447,6,forest,1032428,0.98460007
Train,Rural,448,1,background,180408,0.17205048
Train,Rural,448,2,building,2723,0.00259686
Train,Rural,448,3,road,14095,0.01344204
Train,Rural,448,4,water,499520,0.47637939
Train,Rural,448,5,barren,30350,0.02894402
Train,Rural,448,6,forest,53438,0.05096245
Train,Rural,448,7,agriculture,268042,0.25562477
Train,Rural,449,6,forest,1048576,1.0
Train,Rural,45,1,background,359445,0.34279346
Train,Rural,45,3,road,15097,0.01439762
Train,Rural,45,4,water,552800,0.52719116
Train,Rural,45,7,agriculture,121234,0.11561775
Train,Rural,450,1,background,148509,0.14162922
Train,Rural,450,4,water,165284,0.15762711
Train,Rural,450,7,agriculture,734783,0.70074368
Train,Rural,451,0,no-data,199988,0.19072342
Train,Rural,451,1,background,46057,0.04392338
Train,Rural,451,2,building,7571,0.00722027
Train,Rural,451,3,road,4432,0.00422668
Train,Rural,451,4,water,89652,0.08549881
Train,Rural,451,6,forest,133107,0.12694073
Train,Rural,451,7,agriculture,567769,0.54146671
Train,Rural,452,1,background,219551,0.20938015
Train,Rural,452,2,building,26436,0.02521133
Train,Rural,452,3,road,17830,0.01700401
Train,Rural,452,4,water,90661,0.08646107
Train,Rural,452,7,agriculture,694098,0.66194344
Train,Rural,453,1,background,322348,0.30741501
Train,Rural,453,2,building,3063,0.0029211
Train,Rural,453,3,road,26765,0.02552509
Train,Rural,453,4,water,139649,0.13317966
Train,Rural,453,6,forest,2435,0.0023222
Train,Rural,453,7,agriculture,554316,0.52863693
Train,Rural,454,1,background,124718,0.11894035
Train,Rural,454,4,water,92988,0.08868027
Train,Rural,454,5,barren,352,0.00033569
Train,Rural,454,7,agriculture,830518,0.79204369
Train,Rural,455,1,background,273317,0.2606554
Train,Rural,455,2,building,7129,0.00679874
Train,Rural,455,3,road,17429,0.01662159
Train,Rural,455,4,water,39241,0.03742313
Train,Rural,455,5,barren,4839,0.00461483
Train,Rural,455,6,forest,631167,0.60192776
Train,Rural,455,7,agriculture,75454,0.07195854
Train,Rural,456,1,background,220144,0.20994568
Train,Rural,456,2,building,2418,0.00230598
Train,Rural,456,3,road,8428,0.00803757
Train,Rural,456,4,water,166214,0.15851402
Train,Rural,456,7,agriculture,651372,0.62119675
Train,Rural,457,1,background,640533,0.61085987
Train,Rural,457,2,building,133612,0.12742233
Train,Rural,457,3,road,73161,0.06977177
Train,Rural,457,4,water,6382,0.00608635
Train,Rural,457,6,forest,153166,0.14607048
Train,Rural,457,7,agriculture,41722,0.0397892
Train,Rural,458,1,background,27138,0.02588081
Train,Rural,458,3,road,27292,0.02602768
Train,Rural,458,4,water,95103,0.09069729
Train,Rural,458,6,forest,73542,0.07013512
Train,Rural,458,7,agriculture,825501,0.7872591
Train,Rural,459,1,background,863536,0.8235321
Train,Rural,459,2,building,26820,0.02557755
Train,Rural,459,3,road,110597,0.10547352
Train,Rural,459,4,water,16725,0.0159502
Train,Rural,459,6,forest,30898,0.02946663
Train,Rural,46,1,background,381198,0.36353874
Train,Rural,46,2,building,82962,0.07911873
Train,Rural,46,4,water,59130,0.05639076
Train,Rural,46,6,forest,35216,0.03358459
Train,Rural,46,7,agriculture,490070,0.46736717
Train,Rural,460,1,background,188637,0.17989826
Train,Rural,460,2,building,152072,0.14502716
Train,Rural,460,3,road,36907,0.03519726
Train,Rural,460,4,water,114055,0.10877132
Train,Rural,460,6,forest,30659,0.0292387
Train,Rural,460,7,agriculture,526246,0.50186729
Train,Rural,461,0,no-data,340731,0.3249464
Train,Rural,461,1,background,199730,0.19047737
Train,Rural,461,2,building,3670,0.00349998
Train,Rural,461,4,water,91367,0.08713436
Train,Rural,461,5,barren,36328,0.03464508
Train,Rural,461,6,forest,327776,0.31259155
Train,Rural,461,7,agriculture,48974,0.04670525
Train,Rural,462,1,background,799347,0.7623167
Train,Rural,462,2,building,31857,0.0303812
Train,Rural,462,3,road,106449,0.10151768
Train,Rural,462,5,barren,1390,0.00132561
Train,Rural,462,6,forest,61421,0.05857563
Train,Rural,462,7,agriculture,48112,0.04588318
Train,Rural,463,1,background,282502,0.2694149
Train,Rural,463,2,building,4557,0.00434589
Train,Rural,463,3,road,14602,0.01392555
Train,Rural,463,4,water,134193,0.12797642
Train,Rural,463,7,agriculture,612722,0.58433723
Train,Rural,464,1,background,62591,0.05969143
Train,Rural,464,2,building,71482,0.06817055
Train,Rural,464,3,road,30808,0.0293808
Train,Rural,464,4,water,61852,0.05898666
Train,Rural,464,6,forest,178451,0.17018414
Train,Rural,464,7,agriculture,643392,0.61358643
Train,Rural,465,1,background,383766,0.36598778
Train,Rural,465,2,building,9232,0.00880432
Train,Rural,465,3,road,40137,0.03827763
Train,Rural,465,4,water,4513,0.00430393
Train,Rural,465,6,forest,610928,0.58262634
Train,Rural,466,1,background,127516,0.12160873
Train,Rural,466,2,building,10815,0.01031399
Train,Rural,466,3,road,31404,0.02994919
Train,Rural,466,4,water,41233,0.03932285
Train,Rural,466,6,forest,146739,0.13994122
Train,Rural,466,7,agriculture,690869,0.65886402
Train,Rural,467,1,background,167678,0.1599102
Train,Rural,467,2,building,6190,0.00590324
Train,Rural,467,3,road,23356,0.02227402
Train,Rural,467,4,water,216574,0.20654106
Train,Rural,467,6,forest,132837,0.12668324
Train,Rural,467,7,agriculture,501941,0.47868824
Train,Rural,468,1,background,285168,0.2719574
Train,Rural,468,2,building,125805,0.119977
Train,Rural,468,3,road,48880,0.0466156
Train,Rural,468,4,water,173674,0.16562843
Train,Rural,468,7,agriculture,415049,0.39582157
Train,Rural,469,1,background,170000,0.16212463
Train,Rural,469,2,building,27579,0.02630138
Train,Rural,469,4,water,19025,0.01814365
Train,Rural,469,6,forest,28214,0.02690697
Train,Rural,469,7,agriculture,803758,0.76652336
Train,Rural,47,0,no-data,236283,0.22533703
Train,Rural,47,1,background,244525,0.23319721
Train,Rural,47,2,building,9462,0.00902367
Train,Rural,47,4,water,91367,0.08713436
Train,Rural,47,5,barren,61338,0.05849648
Train,Rural,47,6,forest,333064,0.31763458
Train,Rural,47,7,agriculture,72537,0.06917667
Train,Rural,470,0,no-data,492698,0.46987343
Train,Rural,470,1,background,63952,0.06098938
Train,Rural,470,3,road,2332,0.00222397
Train,Rural,470,4,water,36622,0.03492546
Train,Rural,470,6,forest,306437,0.2922411
Train,Rural,470,7,agriculture,146535,0.13974667
Train,Rural,471,1,background,775132,0.73922348
Train,Rural,471,2,building,15033,0.01433659
Train,Rural,471,4,water,56979,0.05433941
Train,Rural,471,5,barren,164488,0.15686798
Train,Rural,471,6,forest,36944,0.03523254
Train,Rural,472,1,background,263518,0.25131035
Train,Rural,472,2,building,6484,0.00618362
Train,Rural,472,4,water,117118,0.11169243
Train,Rural,472,6,forest,76970,0.07340431
Train,Rural,472,7,agriculture,584486,0.55740929
Train,Rural,473,1,background,23302,0.02222252
Train,Rural,473,3,road,17892,0.01706314
Train,Rural,473,4,water,166254,0.15855217
Train,Rural,473,5,barren,378,0.00036049
Train,Rural,473,6,forest,840750,0.80180168
Train,Rural,474,1,background,35167,0.03353786
Train,Rural,474,4,water,99331,0.09472942
Train,Rural,474,6,forest,103280,0.09849548
Train,Rural,474,7,agriculture,810798,0.77323723
Train,Rural,475,1,background,75375,0.0718832
Train,Rural,475,2,building,6854,0.00653648
Train,Rural,475,4,water,119259,0.11373425
Train,Rural,475,7,agriculture,847088,0.80784607
Train,Rural,476,1,background,455837,0.43472004
Train,Rural,476,2,building,40077,0.03822041
Train,Rural,476,3,road,16184,0.01543427
Train,Rural,476,4,water,56094,0.05349541
Train,Rural,476,5,barren,58300,0.05559921
Train,Rural,476,6,forest,34493,0.03289509
Train,Rural,476,7,agriculture,387591,0.36963558
Train,Rural,477,0,no-data,61664,0.05880737
Train,Rural,477,3,road,30344,0.02893829
Train,Rural,477,6,forest,956568,0.91225433
Train,Rural,478,1,background,939367,0.89585018
Train,Rural,478,2,building,9565,0.00912189
Train,Rural,478,4,water,25557,0.02437305
Train,Rural,478,6,forest,74087,0.07065487
Train,Rural,479,1,background,346984,0.33090973
Train,Rural,479,2,building,5998,0.00572014
Train,Rural,479,4,water,48830,0.04656792
Train,Rural,479,5,barren,69363,0.06614971
Train,Rural,479,6,forest,40381,0.03851032
Train,Rural,479,7,agriculture,537020,0.51214218
Train,Rural,48,1,background,119467,0.11393261
Train,Rural,48,3,road,8,7.63e-06
Train,Rural,48,4,water,306568,0.29236603
Train,Rural,48,5,barren,124928,0.11914062
Train,Rural,48,7,agriculture,497605,0.47455311
Train,Rural,480,1,background,23122,0.02205086
Train,Rural,480,3,road,12041,0.01148319
Train,Rural,480,6,forest,1013413,0.96646595
Train,Rural,481,1,background,400884,0.38231277
Train,Rural,481,2,building,21239,0.02025509
Train,Rural,481,4,water,75872,0.07235718
Train,Rural,481,6,forest,550581,0.52507496
Train,Rural,482,1,background,718348,0.68507004
Train,Rural,482,2,building,247197,0.23574543
Train,Rural,482,4,water,27779,0.02649212
Train,Rural,482,6,forest,55252,0.05269241
Train,Rural,483,1,background,192656,0.18373108
Train,Rural,483,2,building,69125,0.06592274
Train,Rural,483,3,road,17531,0.01671886
Train,Rural,483,4,water,130076,0.12405014
Train,Rural,483,7,agriculture,639188,0.60957718
Train,Rural,484,1,background,78618,0.07497597
Train,Rural,484,2,building,2484,0.00236893
Train,Rural,484,3,road,10969,0.01046085
Train,Rural,484,4,water,42705,0.04072666
Train,Rural,484,7,agriculture,913800,0.87146759
Train,Rural,485,0,no-data,141914,0.13533974
Train,Rural,485,1,background,195574,0.1865139
Train,Rural,485,2,building,3025,0.00288486
Train,Rural,485,4,water,38398,0.03661919
Train,Rural,485,5,barren,13398,0.01277733
Train,Rural,485,6,forest,232991,0.22219753
Train,Rural,485,7,agriculture,423276,0.40366745
Train,Rural,486,1,background,765691,0.73021984
Train,Rural,486,2,building,35749,0.0340929
Train,Rural,486,4,water,86234,0.08223915
Train,Rural,486,5,barren,2913,0.00277805
Train,Rural,486,6,forest,157989,0.15067005
Train,Rural,487,1,background,189690,0.18090248
Train,Rural,487,2,building,47979,0.04575634
Train,Rural,487,3,road,28508,0.02718735
Train,Rural,487,4,water,132614,0.12647057
Train,Rural,487,6,forest,41618,0.03969002
Train,Rural,487,7,agriculture,608167,0.57999325
Train,Rural,488,1,background,900733,0.85900593
Train,Rural,488,4,water,35873,0.03421116
Train,Rural,488,5,barren,49265,0.04698277
Train,Rural,488,6,forest,62705,0.05980015
Train,Rural,489,1,background,527090,0.5026722
Train,Rural,489,2,building,23248,0.02217102
Train,Rural,489,4,water,481886,0.4595623
Train,Rural,489,6,forest,16352,0.01559448
Train,Rural,49,1,background,70189,0.06693745
Train,Rural,49,2,building,59230,0.05648613
Train,Rural,49,3,road,26244,0.02502823
Train,Rural,49,4,water,152452,0.14538956
Train,Rural,49,7,agriculture,740461,0.70615864
Train,Rural,490,1,background,107983,0.10298061
Train,Rural,490,2,building,7071,0.00674343
Train,Rural,490,3,road,14538,0.01386452
Train,Rural,490,4,water,595010,0.56744576
Train,Rural,490,6,forest,71176,0.06787872
Train,Rural,490,7,agriculture,252798,0.24108696
Train,Rural,491,1,background,67955,0.06480694
Train,Rural,491,2,building,771,0.00073528
Train,Rural,491,3,road,15254,0.01454735
Train,Rural,491,4,water,6385,0.00608921
Train,Rural,491,5,barren,71446,0.06813622
Train,Rural,491,6,forest,886765,0.84568501
Train,Rural,492,1,background,45067,0.04297924
Train,Rural,492,2,building,12594,0.01201057
Train,Rural,492,3,road,29967,0.02857876
Train,Rural,492,4,water,13390,0.0127697
Train,Rural,492,5,barren,979,0.00093365
Train,Rural,492,6,forest,376601,0.3591547
Train,Rural,492,7,agriculture,569978,0.54357338
Train,Rural,493,1,background,333550,0.31809807
Train,Rural,493,3,road,14097,0.01344395
Train,Rural,493,4,water,103105,0.09832859
Train,Rural,493,7,agriculture,597824,0.57012939
Train,Rural,494,1,background,209546,0.19983864
Train,Rural,494,2,building,297137,0.28337193
Train,Rural,494,3,road,37019,0.03530407
Train,Rural,494,4,water,99927,0.09529781
Train,Rural,494,6,forest,8960,0.00854492
Train,Rural,494,7,agriculture,395987,0.37764263
Train,Rural,495,0,no-data,704,0.00067139
Train,Rural,495,1,background,348575,0.33242702
Train,Rural,495,4,water,416285,0.39700031
Train,Rural,495,6,forest,283012,0.26990128
Train,Rural,496,1,background,505767,0.482337
Train,Rural,496,2,building,38372,0.03659439
Train,Rural,496,3,road,34079,0.03250027
Train,Rural,496,4,water,305426,0.29127693
Train,Rural,496,7,agriculture,164932,0.15729141
Train,Rural,497,1,background,235015,0.22412777
Train,Rural,497,2,building,9380,0.00894547
Train,Rural,497,3,road,28425,0.02710819
Train,Rural,497,4,water,396365,0.37800312
Train,Rural,497,7,agriculture,379391,0.36181545
Train,Rural,498,1,background,111136,0.10598755
Train,Rural,498,2,building,793,0.00075626
Train,Rural,498,4,water,168395,0.16059399
Train,Rural,498,7,agriculture,768252,0.7326622
Train,Rural,499,1,background,444234,0.42365456
Train,Rural,499,2,building,81332,0.07756424
Train,Rural,499,3,road,21716,0.02070999
Train,Rural,499,4,water,11626,0.01108742
Train,Rural,499,5,barren,4742,0.00452232
Train,Rural,499,6,forest,96470,0.09200096
Train,Rural,499,7,agriculture,388456,0.37046051
Train,Rural,5,1,background,199842,0.19058418
Train,Rural,5,2,building,2618,0.00249672
Train,Rural,5,3,road,8865,0.00845432
