split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,z_ratio_0,z_ratio_1,z_ratio_2,z_ratio_3,z_ratio_4,z_ratio_5,z_ratio_6,z_ratio_7,z_present_class_count,z_dominant_ratio,mask_outlier_score
Train,Urban,2253,1048576,5,1,background,0.69424343,0,727967,29768,0,121799,113794,0,55248,0.0,0.69424343,0.02838898,0.0,0.11615658,0.10852242,0.0,0.0526886,-0.4111091468493478,1.1826669254393432,-1.1630245339634229,-1.0870106104059734,0.6825614121404529,0.24789178454268004,-0.6262423781057634,0.4921636698053417,0.2203825130544792,1.1135853129114635,2.5597491350283583
Train,Rural,263,1048576,6,1,background,0.68794441,0,721362,58600,0,32510,3043,199869,33192,0.0,0.68794441,0.05588531,0.0,0.03100395,0.00290203,0.19060993,0.03165436,-0.3127067098526412,1.957386636596426,0.5918099889361763,-0.6354135643191303,-0.49873463901076737,-0.3293091071302428,-0.10843778996043,-1.0182972507338426,0.5738213550322321,0.36070451313231977,2.5589812150258715
Train,Urban,2475,1048576,3,2,building,0.44105434,0,435377,462479,150720,0,0,0,0,0.0,0.41520786,0.44105434,0.14373779,0.0,0.0,0.0,0.0,-0.4111091468493478,-0.23319846708934666,1.6047608509839548,0.6819226834698683,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,-0.7104653682376604,2.5587734639293553
Val,Rural,2724,1048576,4,1,background,0.87802029,0,920671,61197,18718,0,0,47990,0,0.0,0.87802029,0.05836201,0.01785088,0.0,0.0,0.04576683,0.0,-0.23468020445014937,1.5620505090596426,0.3138901032420286,-0.19496677656535824,-0.6472067614353061,-0.48206312217725605,-0.04033987169957785,-1.0328783898972709,-0.6065835874446202,1.3508082860714303,2.5581182196576897
Val,Rural,2601,1048576,3,1,background,0.46079922,0,483183,0,0,403974,0,0,161419,0.0,0.46079922,0.0,0.0,0.38525963,0.0,0.0,0.15394115,-0.23468020445014937,0.1354291695954501,-0.5121089572316653,-0.6438285937166132,1.5328020391690393,-0.48206312217725605,-0.543845656639872,-0.5026841594580209,-1.2857381232742622,-1.0051441179172074,2.5581146040368474
Train,Urban,2019,1048576,4,1,background,0.74721241,0,783509,52656,135114,0,0,77297,0,0.0,0.74721241,0.05021667,0.12885475,0.0,0.0,0.07371616,0.0,-0.4111091468493478,1.4514389162631094,-1.016624164014363,0.4987620479119824,-0.30065858714143096,-0.48891156653385515,-0.013606723891053905,-0.24806796635371764,-0.5961629519807061,1.4951898443262033,2.5573677542016586
Train,Urban,1433,1048576,3,1,background,0.62508106,0,655445,392747,384,0,0,0,0,0.0,0.62508106,0.37455273,0.00036621,0.0,0.0,0.0,0.0,-0.4111091468493478,0.8317274156547501,1.1587282975525974,-1.0825037854328727,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,0.6153187086577503,2.5559257540686224
Train,Urban,1763,1048576,3,1,background,0.71635437,0,751152,166358,131066,0,0,0,0,0.0,0.71635437,0.15865135,0.12499428,0.0,0.0,0.0,0.0,-0.4111091468493478,1.2948609182778847,-0.28934256585587986,0.4512525244038719,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,1.272879203370359,2.5558046414706235
Val,Rural,3131,1048576,7,7,agriculture,0.6453743,0,79797,119425,47321,50522,39111,35676,676724,0.0,0.07610035,0.11389256,0.04512882,0.04818153,0.03729916,0.03402328,0.6453743,-0.23468020445014937,-1.179987660167633,1.0998154359642478,0.4909392245137427,-0.37456942482523287,0.020566448958550292,-0.1695370514198161,1.18987836054775,1.4308800200443061,0.03710934124389144,2.5558040387264005
Train,Urban,2508,1048576,5,2,building,0.47683811,0,276862,500001,41005,0,220794,9914,0,0.0,0.26403618,0.47683811,0.03910542,0.0,0.21056557,0.00945473,0.0,-0.4111091468493478,-1.0002646516708373,1.8447659622060801,-0.6057531804079316,-0.30065858714143096,0.940704706281852,-0.547666599077482,-0.24806796635371764,0.2203825130544792,-0.4526682805251386,2.555369415420458
Train,Urban,1803,1048576,3,1,background,0.42406559,0,444665,432661,171250,0,0,0,0,0.0,0.42406559,0.41261768,0.16331673,0.0,0.0,0.0,0.0,-0.4111091468493478,-0.18825310989577038,1.414033497603197,0.9228742023766042,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,-0.83285745475834,2.5550306141410126
Train,Rural,1275,1048576,7,6,forest,0.45062828,0,152535,101592,39998,10051,15468,472518,256414,0.0,0.14546871,0.09688568,0.03814507,0.00958538,0.01475143,0.45062828,0.24453545,-0.3127067098526412,-0.4427721755963893,1.3971510606002608,0.6478458959344899,-0.7020226596461329,-0.19398963953712356,0.7947782515180897,-0.32406589142395914,1.2780800890610093,-0.9743661257076638,2.5525683348033037
Val,Rural,2527,1048576,3,1,background,0.81595802,0,855594,0,0,143634,0,0,49348,0.0,0.81595802,0.0,0.0,0.13698006,0.0,0.0,0.04706192,-0.23468020445014937,1.349838410668762,-0.5121089572316653,-0.6438285937166132,0.12790101797908832,-0.48206312217725605,-0.543845656639872,-0.8707907449927502,-1.2857381232742622,1.0003567755485028,2.5515747528619697
Train,Urban,2258,1048576,3,2,building,0.42522717,0,444134,445883,158559,0,0,0,0,0.0,0.42355919,0.42522717,0.15121365,0.0,0.0,0.0,0.0,-0.4111091468493478,-0.19082265411114246,1.4986065330856035,0.7739256122358849,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,-0.824489081578401,2.5512508824800437
Val,Urban,3831,1048576,5,1,background,0.57381725,0,601691,251523,45874,18790,0,130698,0,0.0,0.57381725,0.23987103,0.04374886,0.01791954,0.0,0.12464333,0.0,-0.36052172754311546,1.8163530454339099,0.8676866134220084,-0.4449150833345613,-0.4867814581342247,-0.5377512158392087,0.1736562264066875,-0.9774906211827069,-0.6073819368359753,0.4968903866790472,2.550986794034131
Train,Rural,796,1048576,4,1,background,0.65959263,0,691633,40531,0,16926,0,299486,0,0.0,0.65959263,0.03865337,0.0,0.01614189,0.0,0.28561211,0.0,-0.3127067098526412,1.8319454885259192,0.2533352623312408,-0.6354135643191303,-0.6397934846743218,-0.36245012309216995,0.22156773830874704,-1.121526003324711,-0.8346961130253225,0.20120575071422964,2.550795738774974
Val,Urban,4109,1048576,6,1,background,0.41137218,0,431355,148016,217328,44819,0,185884,21174,0.0,0.41137218,0.14115906,0.20726013,0.04274273,0.0,0.1772728,0.0201931,-0.36052172754311546,0.9065126405150308,0.1533140104098192,1.9131949093476348,-0.3604011440724714,-0.5377512158392087,0.6277696132052529,-0.8974834451720589,0.125590560914391,-0.4819981350916147,2.549959371836248
Train,Rural,617,1048576,5,1,background,0.55430698,0,581233,96681,29042,214573,0,0,127047,0.0,0.55430698,0.09220219,0.02769661,0.20463276,0.0,0.0,0.12116146,-0.3127067098526412,1.3661139671417382,1.3051566016300606,0.2963434569539993,1.1492118443526855,-0.36245012309216995,-0.7705523924148251,-0.7264036133004487,-0.13043737899654523,-0.39110030115920585,2.5492647108672486
Train,Rural,129,1048576,5,1,background,0.68168545,0,714799,82049,0,65594,0,96779,89355,0.0,0.68168545,0.07824802,0.0,0.06255531,0.0,0.09229565,0.08521557,-0.3127067098526412,1.9296941556260119,1.0310647770445065,-0.6354135643191303,-0.19927423979859565,-0.36245012309216995,-0.4499484364298458,-0.8436275718789374,-0.13043737899654523,0.3254934479355554,2.5488333168671398
Train,Rural,288,1048576,5,1,background,0.58994579,0,618603,49545,0,17351,155503,207574,0,0.0,0.58994579,0.04724979,0.0,0.0165472,0.14829922,0.19795799,0.0,-0.3127067098526412,1.5237962446659952,0.42218861890520754,-0.6354135643191303,-0.6359466047171763,1.3311184537872387,-0.08291310808414458,-1.121526003324711,-0.13043737899654523,-0.19060685457301368,2.5487405858263594
Val,Rural,3449,1048576,3,1,background,0.81102371,0,850420,0,0,163717,0,34439,0,0.0,0.81102371,0.0,0.0,0.1561327,0.0,0.03284359,0.0,-0.23468020445014937,1.3329663194737236,-0.5121089572316653,-0.6438285937166132,0.23627708570984654,-0.48206312217725605,-0.18251546262802557,-1.0328783898972709,-1.2857381232742622,0.9724938502496314,2.5487002642916257
Val,Urban,4065,1048576,7,1,background,0.26261044,201953,275367,130188,78202,127736,147230,87900,0,0.19259739,0.26261044,0.12415695,0.07457924,0.12181854,0.14040947,0.08382797,0.0,1.4298682228816662,0.07331135125437761,0.030270760666150122,-0.0002886844558213899,0.042191177965410304,0.9041784076899343,-0.17851911115613972,-0.9774906211827069,0.8585630586647574,-1.3784313710441218,2.5484688221912477
Val,Urban,4073,1048576,5,7,agriculture,0.66034126,0,135454,30496,113541,76667,0,0,692418,0.0,0.129179,0.02908325,0.10828114,0.07311535,0.0,0.0,0.66034126,-0.36052172754311546,-0.6740262897002489,-0.6577719006949793,0.4857499058038965,-0.205767462644811,-0.5377512158392087,-0.9018287581115153,1.638850575360326,-0.6073819368359753,1.0182811573966202,2.547421533317448
Val,Rural,3094,1048576,6,7,agriculture,0.61845016,0,89604,86456,12798,53946,157280,0,648492,0.0,0.08545303,0.08245087,0.01220512,0.05144691,0.1499939,0.0,0.61845016,-0.23468020445014937,-1.1480076528559695,0.654820371542972,-0.3369298670572482,-0.3560921264451316,1.5391987408241368,-0.543845656639872,1.0971479652795673,0.7517254842146641,-0.11492514818955593,2.547359994036505
Val,Urban,3967,1048576,7,7,agriculture,0.29705334,0,104138,8153,116321,125685,81048,301748,311483,0.0,0.09931374,0.00777531,0.11093235,0.11986256,0.0772934,0.28776932,0.29705334,-0.36052172754311546,-0.8412989576329083,-0.8119761837482661,0.5239848531179193,0.03223285404739221,0.2560103670745894,1.5811888463203765,0.19946580739591066,0.8585630586647574,-1.1708796154476317,2.546809757710349
Train,Urban,2058,1048576,3,1,background,0.52537155,0,550892,248976,248708,0,0,0,0,0.0,0.52537155,0.23744202,0.23718643,0.0,0.0,0.0,0.0,-0.4111091468493478,0.3257874578386435,0.23911386890814254,1.8319640926456857,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,-0.10301871904320349,2.5451760927910794
Train,Rural,910,1048576,5,7,agriculture,0.8486805,0,32262,3726,6950,115732,0,0,889906,0.0,0.03076744,0.00355339,0.00662804,0.11037064,0.0,0.0,0.8486805,-0.3127067098526412,-0.9502626750974866,-0.43610865021364414,-0.41243599387714647,0.2545508190978111,-0.36245012309216995,-0.7705523924148251,1.6461252574556218,-0.13043737899654523,1.2649584058657852,2.5451636655113816
Train,Rural,434,1048576,6,1,background,0.43385792,0,454933,1842,73666,24976,0,341517,151642,0.0,0.43385792,0.00175667,0.07025337,0.02381897,0.0,0.32569599,0.14461708,-0.3127067098526412,0.8331926348510177,-0.471400341734484,1.7280190278139516,-0.5669287510595498,-0.36245012309216995,0.3608056167919388,-0.6499119580009757,0.5738213550322321,-1.0687112308582345,2.5449995451971303
Train,Urban,2183,1048576,4,1,background,0.43606091,0,457243,218387,28615,0,0,344331,0,0.0,0.43606091,0.20827007,0.02728939,0.0,0.0,0.32837963,0.0,-0.4111091468493478,-0.12738718351832937,0.04345485633578691,-0.7511691414327656,-0.30065858714143096,-0.48891156653385515,2.102834522479322,-0.24806796635371764,-0.5961629519807061,-0.7464395462433967,2.5449645854142076
Train,Rural,544,1048576,5,7,agriculture,0.86217403,0,96172,296,16343,31710,0,0,904055,0.0,0.09171677,0.00028229,0.0155859,0.03024101,0.0,0.0,0.86217403,-0.3127067098526412,-0.6805951646509396,-0.5003605381727134,-0.11107965638379562,-0.5059758583108208,-0.36245012309216995,-0.7705523924148251,1.6901293147149525,-0.13043737899654523,1.3408690307243087,2.5448591397145965
Train,Rural,42,1048576,4,6,forest,0.68618393,0,231589,0,0,3186,94285,719516,0,0.0,0.22086048,0.0,0.0,0.00303841,0.08991718,0.68618393,0.0,-0.3127067098526412,-0.10920475288544773,-0.5059053596248139,-0.6354135643191303,-0.7641612885302795,0.6643989093545928,1.6130191246753098,-1.121526003324711,-0.8346961130253225,0.35080057125418046,2.5444449483710514
Train,Rural,681,1048576,6,7,agriculture,0.45651817,0,259123,137689,10252,122057,0,40761,478694,0.0,0.24711895,0.13131046,0.00977707,0.11640263,0.0,0.03887272,0.45651817,-0.3127067098526412,0.00697464126105633,2.0733325003531293,-0.30649772877178794,0.31180166766484047,-0.36245012309216995,-0.6355216752369687,0.3672357730677363,0.5738213550322321,-0.9412313396103292,2.5442111377263594
Train,Rural,579,1048576,6,7,agriculture,0.64376068,0,157717,135331,18664,43453,18379,0,675032,0.0,0.15041065,0.1290617,0.01779938,0.04144001,0.01752758,0.0,0.64376068,-0.3127067098526412,-0.4209067891093482,2.0291617090086778,-0.03661474781023202,-0.3996838629490643,-0.1622861659470145,-0.7705523924148251,0.9778565766247568,0.5738213550322321,0.11213986378702105,2.5439478479274684
Val,Urban,3682,1048576,7,1,background,0.33136559,0,347462,6111,197550,83305,152231,104618,157299,0.0,0.33136559,0.0058279,0.18839836,0.07944584,0.14517879,0.0997715,0.15001202,-0.36052172754311546,0.4584028379720618,-0.8260694730507889,1.6411761774481561,-0.17353754721634315,0.9531567550342409,-0.040950361065657546,-0.38312729470718526,0.8585630586647574,-0.9641151523517348,2.543559353799627
Train,Rural,246,1048576,4,7,agriculture,0.81866646,0,23577,0,0,99346,0,67219,858434,0.0,0.02248478,0.0,0.0,0.09474373,0.0,0.06410503,0.81866646,-0.3127067098526412,-0.9869089237449319,-0.5059053596248139,-0.6354135643191303,0.10623262593426185,-0.36245012309216995,-0.5478731413717286,1.5482457896852284,-0.8346961130253225,1.0961082583559265,2.543525451566137
Train,Rural,1042,1048576,3,6,forest,0.59128475,0,367456,0,0,61113,0,620007,0,0.0,0.35043335,0.0,0.0,0.0582819,0.0,0.59128475,0.0,-0.3127067098526412,0.4640844575835448,-0.5059053596248139,-0.6354135643191303,-0.23983404655802815,-0.36245012309216995,1.2833713836633487,-1.121526003324711,-1.5389548470541,-0.18307426004359342,2.5433249601446044
Val,Rural,3259,1048576,5,1,background,0.53703403,0,563121,70755,63534,117284,0,233882,0,0.0,0.53703403,0.06747723,0.06059074,0.11185074,0.0,0.22304726,0.0,-0.23468020445014937,0.39610202285283297,0.4428980513235121,0.8797304498117297,-0.014294360117502682,-0.48206312217725605,1.9100185442471433,-1.0328783898972709,0.07257094838502198,-0.5746635003225181,2.542667581575032
Val,Urban,3556,1048576,7,7,agriculture,0.66059017,0,62961,106601,38085,41307,1275,105668,692679,0.0,0.06004429,0.10166264,0.03632069,0.03939342,0.00121593,0.10077286,0.66059017,-0.36052172754311546,-1.0612436582565818,-0.13251921088099983,-0.5520419003688984,-0.37745321714165275,-0.5252642697155763,-0.032310126212359305,1.6398367828361868,0.8585630586647574,1.0197810806750174,2.5424578069677413
Train,Rural,1124,1048576,7,7,agriculture,0.66716862,170501,66149,0,16108,51931,28724,15586,699577,0.16260242,0.0630846,0.0,0.01536179,0.04952526,0.02739334,0.01486397,0.66716862,1.453459053203799,-0.8072768853947494,-0.5059053596248139,-0.11861906521532845,-0.32294510453325553,-0.049619753250887105,-0.7189199743795,1.0541927415929284,1.2780800890610093,0.24382603872054973,2.5420687799936617
Train,Urban,1569,1048576,3,1,background,0.63996029,0,671047,157179,0,0,0,220350,0,0.0,0.63996029,0.14989758,0.0,0.0,0.0,0.21014214,0.0,-0.4111091468493478,0.9072267035214356,-0.3480549246281083,-1.0870106104059734,-0.30065858714143096,-0.48891156653385515,1.1201937821198786,-0.24806796635371764,-1.4127084170158914,0.7225131759093784,2.5413338253980315
Train,Urban,2084,1048576,6,1,background,0.53515339,0,561149,2028,218790,0,218889,34393,13327,0.0,0.53515339,0.00193405,0.2086544,0.0,0.20874882,0.03279972,0.01270962,-0.4111091468493478,0.3754218780355121,-1.3404602378320634,1.4808298654611411,-0.30065858714143096,0.9283700431950145,-0.353652515580921,-0.06950822463425833,1.0369279780896645,-0.03254738903885134,2.5412772456487396
Val,Rural,3377,1048576,5,1,background,0.70423698,0,738446,12302,0,28179,40169,229480,0,0.0,0.70423698,0.0117321,0.0,0.02687359,0.03830814,0.21884918,0.0,-0.23468020445014937,0.9678260167809545,-0.3460642377748915,-0.6438285937166132,-0.49514135374171275,0.034163087185379144,1.86383318324132,-1.0328783898972709,0.07257094838502198,0.3694934954075679,2.5406443429866656
Val,Rural,2755,1048576,6,7,agriculture,0.79442692,0,36415,33346,19135,76807,49856,0,833017,0.0,0.03472805,0.03180122,0.01824856,0.07324886,0.04754639,0.0,0.79442692,-0.23468020445014937,-1.3214536845050766,-0.062025455276930645,-0.18496708089518896,-0.23272481990866448,0.15865429920048524,-0.543845656639872,1.7032358296575623,0.7517254842146641,0.8787755552963243,2.540241074210437
Train,Urban,1838,1048576,5,1,background,0.51427937,0,539261,0,76736,86890,0,326930,18759,0.0,0.51427937,0.0,0.07318115,0.08286476,0.0,0.31178474,0.01788998,-0.4111091468493478,0.2695041897603161,-1.3534320930993857,-0.1863944765477719,0.40075918245624037,-0.48891156653385515,1.9649187480850625,0.003271586533488468,0.2203825130544792,-0.18293013420105528,2.5398337127787887
Train,Urban,1454,1048576,3,1,background,0.66691685,0,699313,328990,0,0,0,20273,0,0.0,0.66691685,0.31374931,0.0,0.0,0.0,0.01933384,0.0,-0.4111091468493478,1.044008047941515,0.7509140404246982,-1.0870106104059734,-0.30065858714143096,-0.48891156653385515,-0.46556390927501423,-0.24806796635371764,-1.4127084170158914,0.9167163764874019,2.5393422494658875
Val,Rural,2537,1048576,7,7,agriculture,0.67302608,0,147786,113594,10376,23912,44033,3156,705719,0.0,0.14093971,0.10833168,0.00989532,0.02280426,0.04199314,0.0030098,0.67302608,-0.23468020445014937,-0.9582797425564704,1.0211121552614935,-0.39500997432680407,-0.5181678390564686,0.08382077303233781,-0.5107332101035204,1.285114846811335,1.4308800200443061,0.19325264811371218,2.5386481456440566
Train,Rural,1130,1048576,4,7,agriculture,0.82360268,0,135474,0,0,12352,0,37140,863610,0.0,0.12919807,0.0,0.0,0.01177979,0.0,0.03541946,0.82360268,-0.3127067098526412,-0.5147608747694895,-0.5059053596248139,-0.6354135643191303,-0.6811950663304982,-0.36245012309216995,-0.6475171356627276,1.5643434088793646,-0.8346961130253225,1.1238779779651868,2.538527080347299
Train,Rural,258,1048576,5,7,agriculture,0.83515835,0,16559,844,10801,144645,0,0,875727,0.0,0.01579189,0.0008049,0.01030064,0.13794422,0.0,0.0,0.83515835,-0.3127067098526412,-1.0165213080647038,-0.4900952820917959,-0.28888401995948304,0.5162572962356826,-0.36245012309216995,-0.7705523924148251,1.602027866864038,-0.13043737899654523,1.1888867733181367,2.5383754749001546
Train,Urban,2456,1048576,4,2,building,0.37518787,0,358791,393413,220408,0,75964,0,0,0.0,0.34216976,0.37518787,0.21019745,0.0,0.07244492,0.0,0.0,-0.4111091468493478,-0.6038039713483545,1.162988241274056,1.499819669875938,-0.30065858714143096,0.0029467962309219853,-0.6262423781057634,-0.24806796635371764,-0.5961629519807061,-1.1849873133514421,2.53758100515871
Val,Urban,4126,1048576,6,7,agriculture,0.49682808,0,216905,69550,220685,13328,0,7146,520962,0.0,0.20685673,0.06632805,0.21046162,0.01271057,0.0,0.00681496,0.49682808,-0.36052172754311546,-0.23896022511374357,-0.38823351822050955,1.9593658280890287,-0.5133014688394664,-0.5377512158392087,-0.8430258751165555,0.9909942396654212,0.125590560914391,0.03295624073266579,2.5375566394032205
Train,Urban,2089,1048576,5,1,background,0.73784924,31868,773691,5508,99577,0,0,137932,0,0.03039169,0.73784924,0.00525284,0.09496403,0.0,0.0,0.13154221,0.0,-0.15175630064426626,1.4039288860280288,-1.3182008011356818,0.08168020074135435,-0.30065858714143096,-0.48891156653385515,0.46697039749457575,-0.24806796635371764,0.2203825130544792,1.4277347394628177,2.5366110090878706
Train,Urban,2162,1048576,3,1,background,0.69844437,0,732372,284454,31750,0,0,0,0,0.0,0.69844437,0.27127647,0.03027916,0.0,0.0,0.0,0.0,-0.4111091468493478,1.203983080802939,0.46604470753664473,-0.7143750339539239,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-1.4127084170158914,1.1438501535823893,2.5364149761778774
Val,Urban,3618,1048576,5,1,background,0.34406567,143906,360779,271884,0,0,61492,210515,0,0.13723946,0.34406567,0.25928879,0.0,0.0,0.05864334,0.20076275,0.0,0.9152595796995413,0.5295348577354327,1.0082117772482997,-1.075847886525769,-0.5780137732815587,0.06448429696980287,0.8304526489688461,-0.9774906211827069,-0.6073819368359753,-0.887584897924382,2.5361712004652337
Val,Urban,3943,1048576,8,1,background,0.43081665,4146,451744,303888,86392,4311,20237,131703,46155,0.00395393,0.43081665,0.28981018,0.08238983,0.00411129,0.01929951,0.12560177,0.04401684,-0.32376589956079926,1.015419389474744,1.229093245036352,0.11235327794679231,-0.5570822926217825,-0.3395556440690359,0.18192612603598682,-0.8030912934265658,1.5915355564151237,-0.3648264136296212,2.5355412745207677
Train,Rural,812,1048576,6,7,agriculture,0.48321819,0,316080,136119,31127,50009,0,8550,506691,0.0,0.30143738,0.12981319,0.02968502,0.0476923,0.0,0.00815392,0.48321819,-0.3127067098526412,0.2473040392948826,2.0439226919448035,0.36323666080348493,-0.3403421021061,-0.36245012309216995,-0.7422284247220352,0.45430781492077765,0.5738213550322321,-0.7910248923770951,2.5353497604565693
Val,Rural,2548,1048576,4,4,water,0.43658066,606,393588,0,0,457788,0,0,196594,0.00057793,0.37535477,0.0,0.0,0.43658066,0.0,0.0,0.18748665,-0.22694814669041544,-0.15673458835853155,-0.5121089572316653,-0.6438285937166132,1.8232043765644201,-0.48206312217725605,-0.543845656639872,-0.3871489009699568,-0.6065835874446202,-1.1419008130024846,2.5351202283493985
Val,Urban,3699,1048576,7,1,background,0.55585957,0,582861,274382,63584,4929,54659,53056,15105,0.0,0.55585957,0.26167107,0.06063843,0.00470066,0.05212688,0.05059814,0.01440525,-0.36052172754311546,1.7157736751729125,1.0254521946435142,-0.20133882226640717,-0.5540816804644179,-0.0024362370550226713,-0.465242702407212,-0.9204155127433198,0.8585630586647574,0.38867801169204047,2.5347137510759468
Train,Urban,1651,1048576,4,1,background,0.4167881,0,437034,185859,75858,0,0,349825,0,0.0,0.4167881,0.17724895,0.07234383,0.0,0.0,0.33361912,0.0,-0.4111091468493478,-0.2251801089714567,-0.16460671336005292,-0.1966990959914695,-0.30065858714143096,-0.48891156653385515,2.146378548428333,-0.24806796635371764,-0.5961629519807061,-0.8852866909136418,2.534275873295267
Val,Rural,3358,1048576,7,7,agriculture,0.3769989,0,223139,88508,9615,162692,109658,59652,395312,0.0,0.21280193,0.08440781,0.00916958,0.15515518,0.10457802,0.05688858,0.3769989,-0.23468020445014937,-0.7125582679596326,0.6825169947641975,-0.4132587651527662,0.23074574518821758,0.9271912777296527,0.08201654808435117,0.2655570294947742,1.4308800200443061,-1.4783454482311753,2.534269865124458
Train,Rural,35,1048576,4,6,forest,0.43456364,0,415733,56947,0,0,120223,455673,0,0.0,0.39647388,0.05430889,0.0,0.0,0.11465359,0.43456364,0.0,-0.3127067098526412,0.6677886673712418,0.5608454934403382,-0.6354135643191303,-0.7929994581549885,0.94688729116001,0.7389751108990622,-1.121526003324711,-0.8346961130253225,-1.0647410580290968,2.5341201335173777
Val,Urban,3675,1048576,5,1,background,0.36656666,0,384373,294883,51471,0,0,284824,33025,0.0,0.36656666,0.28122234,0.04908657,0.0,0.0,0.27162933,0.03149509,-0.36052172754311546,0.6555609036639158,1.1669435623276372,-0.36793624701924377,-0.5780137732815587,-0.5377512158392087,1.44192494110159,-0.8527037777014583,-0.6073819368359753,-0.7519946898652734,2.533931089289708
Val,Urban,3736,1048576,6,2,building,0.44226074,0,225865,463744,77400,26720,0,118506,136341,0.0,0.21540165,0.44226074,0.07381439,0.02548218,0.0,0.11301613,0.13002491,-0.36052172754311546,-0.19110088735237327,2.3323687989318516,-0.011319119409344805,-0.4482783963465988,-0.5377512158392087,0.07333093012336422,-0.4623183167748313,0.125590560914391,-0.29586471264903513,2.5335986779993656
Train,Rural,273,1048576,4,1,background,0.66805744,0,700509,77,0,96277,0,251713,0,0.0,0.66805744,7.343e-05,0.0,0.0918169,0.0,0.24005222,0.0,-0.3127067098526412,1.8693976514800161,-0.5044630264241063,-0.6354135643191303,0.07845348486946598,-0.36245012309216995,0.06330804819073511,-1.121526003324711,-0.8346961130253225,0.24882627821212483,2.531531562600191
Val,Urban,3791,1048576,6,4,water,0.43183899,0,33640,0,34371,452816,148865,84824,294060,0.0,0.0320816,0.0,0.03277874,0.43183899,0.14196873,0.08089447,0.28043747,-0.36052172754311546,-1.2178602006497803,-0.8682456356083261,-0.6031228300722805,1.620573401868384,0.9201911679744367,-0.20383081617945828,0.133631991109157,0.125590560914391,-0.358665827215106,2.531322900777574
Val,Rural,3138,1048576,7,7,agriculture,0.57582188,0,67364,580,17747,325954,26618,6520,603793,0.0,0.06424332,0.00055313,0.01692486,0.31085396,0.0253849,0.00621796,0.57582188,-0.23468020445014937,-1.2205308954857033,-0.504280493813085,-0.2182516241425312,1.1117742366586574,-0.1399856759204146,-0.4754384973385319,0.950330378756738,1.4308800200443061,-0.35563734123364327,2.5308903847498274
Val,Urban,3938,1048576,7,1,background,0.5611639,28322,588423,212153,118941,3392,48955,0,48390,0.02700996,0.5611639,0.20232487,0.11343098,0.00323486,0.04668713,0.0,0.0461483,-0.109436492455686,1.7454827562488935,0.5959673067126787,0.5600193379030691,-0.5615443903075813,-0.05829953936356821,-0.9018287581115153,-0.7946462257856559,0.8585630586647574,0.42064172565814517,2.530818789738946
Val,Urban,3768,1048576,6,1,background,0.33104038,0,347121,127103,142411,60682,41505,329754,0,0.0,0.33104038,0.12121487,0.13581371,0.05787086,0.03958225,0.31447792,0.0,-0.36052172754311546,0.4565813656547817,0.008979104265511972,0.8828162880858155,-0.2833805105210612,-0.13126282982837614,1.8116440039088564,-0.9774906211827069,0.125590560914391,-0.9660748568608652,2.530224823212992
Val,Urban,3871,1048576,7,7,agriculture,0.33396053,0,137360,2233,82906,58828,92803,324263,350183,0.0,0.1309967,0.00212955,0.07906532,0.05610275,0.08850384,0.30924129,0.33396053,-0.36052172754311546,-0.6638455134906598,-0.852834210056343,0.06440820203996403,-0.2923823469931555,0.37113554722658376,1.7664597414659517,0.3456959576149671,0.8585630586647574,-0.9484781312917325,2.530216872911673
Train,Urban,2021,1048576,6,1,background,0.5218029,0,547150,21832,86577,9832,355616,27569,0,0.0,0.5218029,0.02082062,0.08256626,0.00937653,0.33914185,0.02629185,0.0,-0.4111091468493478,0.30767963010525595,-1.2137862363656315,-0.07089504146054047,-0.22128992959429447,1.8136619622383163,-0.40773771474205855,-0.24806796635371764,1.0369279780896645,-0.12872835156837642,2.529801957921965
Val,Rural,3125,1048576,6,1,background,0.86635113,0,908435,42811,1804,22616,0,53019,19891,0.0,0.86635113,0.04082775,0.00172043,0.0215683,0.0,0.05056286,0.01896954,-0.23468020445014937,1.5221496654382454,0.06572726090501058,-0.6005682426257127,-0.5251615738456418,-0.48206312217725605,0.012423862422868442,-0.9675447175030697,0.7517254842146641,1.2849151959776626,2.529346085223637
Train,Rural,281,1048576,5,6,forest,0.62596893,0,195072,0,29259,3190,164679,656376,0,0.0,0.18603516,0.0,0.02790356,0.00304222,0.15705013,0.62596893,0.0,-0.3127067098526412,-0.26328778127811986,-0.5059053596248139,0.3033055767062893,-0.7641251270424388,1.4310533434994017,1.4038525257117018,-1.121526003324711,-0.13043737899654523,0.01204871937732047,2.528363680563509
