split,domain,sample_id,image_path,mask_path,image_read_ok,mask_read_ok,image_size,mask_size,size_match,mask_present,mask_min,mask_max,unexpected_mask_values,image_md5,average_hash
Train,Rural,80,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/80.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/80.png,True,True,1024x1024,1024x1024,True,True,1,6,0,7f4b2f6842a9187760561c849e2221f8,000f07e707070401
Train,Rural,800,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/800.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/800.png,True,True,1024x1024,1024x1024,True,True,1,7,0,3f0f6d6b4194b6dbf2307f3bf7bab52d,0000808083837b7e
Train,Rural,801,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/801.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/801.png,True,True,1024x1024,1024x1024,True,True,1,6,0,bd67390f0b0d23d81fbe7ee313d044db,eedeff6b03000406
Train,Rural,803,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/803.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/803.png,True,True,1024x1024,1024x1024,True,True,1,7,0,e36d7cc8aa712edd577a3ebcd2029fc4,7f3ffffc7080c080
Train,Rural,804,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/804.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/804.png,True,True,1024x1024,1024x1024,True,True,1,7,0,301f1744950e5ba71810013ca070e9aa,7379703000030f7c
Train,Rural,805,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/805.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/805.png,True,True,1024x1024,1024x1024,True,True,1,4,0,1bae62c65d61ee1331be17531bd9be45,80f8f0f0e0e0c060
Train,Rural,806,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/806.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/806.png,True,True,1024x1024,1024x1024,True,True,1,7,0,85e0a30dd5892fb039632c7d424a7ea6,8080e0e0e0e2f777
Train,Rural,807,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/807.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/807.png,True,True,1024x1024,1024x1024,True,True,1,7,0,734d6b3029f731d1ee989d51b63b97ab,e30303033363c7cf
Train,Rural,808,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/808.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/808.png,True,True,1024x1024,1024x1024,True,True,1,7,0,461161b31c939a1ade3509b88a842461,c0c0c0c0c0dfcfcf
Train,Rural,809,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/809.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/809.png,True,True,1024x1024,1024x1024,True,True,1,6,0,3acdd9148b25e12056e8a649546e539c,079cdcf8f0f0e080
Train,Rural,81,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/81.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/81.png,True,True,1024x1024,1024x1024,True,True,1,6,0,362b6dd32ce1d8dec37888f885c87c76,0080e0f0fcfcfcff
Train,Rural,810,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/810.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/810.png,True,True,1024x1024,1024x1024,True,True,1,7,0,dee23c2e4c8ec5d8512318dab83fa350,8724fce6c6897854
Train,Rural,811,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/811.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/811.png,True,True,1024x1024,1024x1024,True,True,1,7,0,2249af6ab1b7e725a1e6810ff0fb5c02,fffe7c3c12000000
Train,Rural,812,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/812.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/812.png,True,True,1024x1024,1024x1024,True,True,1,7,0,aa880a39eedca9152bdeb47136e70ae3,e66393c9cc241703
Train,Rural,814,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/814.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/814.png,True,True,1024x1024,1024x1024,True,True,1,7,0,ba28207102e37309a99c8d07f33360d6,0707070f4ff1f8fc
Train,Rural,815,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/815.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/815.png,True,True,1024x1024,1024x1024,True,True,1,6,0,86ffdfb63fc76e34fb51f0f468ce7251,efcf8c0c0000e0e0
Train,Rural,817,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/817.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/817.png,True,True,1024x1024,1024x1024,True,True,1,6,0,785c6a9aa0efdaf7881a8746c6719cea,fffef8f8e8e00001
Train,Rural,818,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/818.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/818.png,True,True,1024x1024,1024x1024,True,True,1,6,0,7cc33b87e6212a05c801324792d08b15,3e7efcfc3cccccd0
Train,Rural,819,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/819.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/819.png,True,True,1024x1024,1024x1024,True,True,1,4,0,3d86b92b975d1259caf20f3f843c3ba8,00bdfffe0e1cf898
Train,Rural,82,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/82.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/82.png,True,True,1024x1024,1024x1024,True,True,1,7,0,28dc0999fed9474bf32be9c2ac90a31c,cce026373f3f3b03
Train,Rural,820,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/820.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/820.png,True,True,1024x1024,1024x1024,True,True,1,7,0,d35f3b8cdb4e189e253971d19f669040,7e3f3f0f1f030787
Train,Rural,821,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/821.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/821.png,True,True,1024x1024,1024x1024,True,True,1,7,0,c058177b2086f030a2280193aef1c09b,6070708abbfcf8f9
Train,Rural,822,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/822.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/822.png,True,True,1024x1024,1024x1024,True,True,1,6,0,2cf2228416b8f1cce04aef0788a745df,0e0e0f3f1900081c
Train,Rural,823,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/823.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/823.png,True,True,1024x1024,1024x1024,True,True,1,7,0,f648ca57dc60f44b6069e1a0e98a919d,c3e77778c884849e
Train,Rural,824,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/824.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/824.png,True,True,1024x1024,1024x1024,True,True,1,6,0,7230fe5867159d31e7a9c17ae8517fa6,fcf8f020607d0e83
Train,Rural,825,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/825.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/825.png,True,True,1024x1024,1024x1024,True,True,1,4,0,d622d73ee45c91e57d0a8099a4101376,073d7ce0703c6fce
Train,Rural,826,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/826.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/826.png,True,True,1024x1024,1024x1024,True,True,1,7,0,1758c42f8878cd160430eaa32808d6ca,f8fc7871e0e0303b
Train,Rural,827,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/827.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/827.png,True,True,1024x1024,1024x1024,True,True,1,7,0,b69a0e2e78564843bf88d71e4537e6ff,30187c7c8181c1e6
Train,Rural,828,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/828.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/828.png,True,True,1024x1024,1024x1024,True,True,1,7,0,0a97b21d2e17bcb7487000620389a44d,ff07070707040404
Train,Rural,829,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/829.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/829.png,True,True,1024x1024,1024x1024,True,True,1,6,0,a2b5ff64d7c8a43ec9c6a5ded7c593e4,0008083cfc7fffbf
Train,Rural,83,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/83.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/83.png,True,True,1024x1024,1024x1024,True,True,1,7,0,8766be9711c97a28c66ac5ba9817d187,e1e123262f231318
Train,Rural,830,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/830.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/830.png,True,True,1024x1024,1024x1024,True,True,1,7,0,b78b249cb66a6f0d8ebe0133f522148d,3f371a181c1c1f0f
Train,Rural,831,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/831.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/831.png,True,True,1024x1024,1024x1024,True,True,1,7,0,d1fbf2c7f6e450b5cbaf5bce6f7ee5a2,40400efe8fcfc701
Train,Rural,832,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/832.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/832.png,True,True,1024x1024,1024x1024,True,True,1,6,0,ec4f3e0022cc12bbf6214127c05b6aea,1c18b8f0e0c08103
Train,Rural,833,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/833.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/833.png,True,True,1024x1024,1024x1024,True,True,1,7,0,1962d57c6c88202a16e2449eae501d81,f70f1f191d1c8210
Train,Rural,834,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/834.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/834.png,True,True,1024x1024,1024x1024,True,True,1,7,0,0ab2a1531f50f850025bf6f3b92d3497,ffff70404003a7a2
Train,Rural,836,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/836.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/836.png,True,True,1024x1024,1024x1024,True,True,1,7,0,179acdbf2e781aaf42ee7126a043afa0,e0f91ffe1011111b
Train,Rural,837,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/837.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/837.png,True,True,1024x1024,1024x1024,True,True,1,7,0,ec56a6f06c6800e23f1a3eb88c76f2ef,838707030a4e7edf
Train,Rural,838,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/838.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/838.png,True,True,1024x1024,1024x1024,True,True,1,7,0,c9ec5a1fcc53f2801aa5aa7cd9926069,70605f1f3f1b1119
Train,Rural,839,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/839.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/839.png,True,True,1024x1024,1024x1024,True,True,1,7,0,f447b54944af21fc2495aab19c27c82a,00309090bffcfc78
Train,Rural,84,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/84.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/84.png,True,True,1024x1024,1024x1024,True,True,1,6,0,dce211b84d8d0a97489b5c962b29812d,c0c0c01e7ef8c0e3
Train,Rural,840,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/840.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/840.png,True,True,1024x1024,1024x1024,True,True,0,7,0,8ed82039807ce1540e4b4638781b6802,0f0f0f0303078f1f
Train,Rural,841,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/841.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/841.png,True,True,1024x1024,1024x1024,True,True,1,6,0,e646800a97a77c072e164d7e65919994,0723a0f0f0f0e060
Train,Rural,842,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/842.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/842.png,True,True,1024x1024,1024x1024,True,True,1,7,0,d6730f7187e8090c0dca27712b73416e,0f0f07041b3fff7f
Train,Rural,843,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/843.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/843.png,True,True,1024x1024,1024x1024,True,True,1,7,0,5f7941417c1f09714c9638c5d9774db3,0f0f070080a1fbff
Train,Rural,844,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/844.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/844.png,True,True,1024x1024,1024x1024,True,True,0,7,0,2c5b0f1386efecb6ea22e71a8906f854,8081c2c0fefff7ff
Train,Rural,845,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/845.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/845.png,True,True,1024x1024,1024x1024,True,True,1,7,0,bba302c3af6e2a93f5945dba74563fa3,603031bbf9793878
Train,Rural,846,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/846.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/846.png,True,True,1024x1024,1024x1024,True,True,1,7,0,4867e3403b39d5ca7eda34c6d71a57e5,383130d0e0ff7f04
Train,Rural,847,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/847.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/847.png,True,True,1024x1024,1024x1024,True,True,1,6,0,2ee88b365571455da2238de670951590,f0f8030f07070100
Train,Rural,848,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/848.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/848.png,True,True,1024x1024,1024x1024,True,True,1,6,0,6eba520437203bd75574fa1062662b51,1fcae1e1c0809800
Train,Rural,849,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/849.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/849.png,True,True,1024x1024,1024x1024,True,True,1,7,0,fbd76c83da5da72ba07fa5bd8ad1ea75,38f1e0ec880382c2
Train,Rural,85,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/85.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/85.png,True,True,1024x1024,1024x1024,True,True,1,6,0,8fc02f314f91e703689a52c1c0d0f1cf,009b70e0c0c0c0e0
Train,Rural,850,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/850.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/850.png,True,True,1024x1024,1024x1024,True,True,1,7,0,4c52a6de151fa91e45c72d501e87dd97,3f1d797f7e00c0c0
Train,Rural,851,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/851.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/851.png,True,True,1024x1024,1024x1024,True,True,1,7,0,2e026fec5be5befec16d1d97805f4ec7,a7170f070e820202
Train,Rural,852,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/852.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/852.png,True,True,1024x1024,1024x1024,True,True,1,7,0,641c05bd744a49728f0dcb1a744acc9e,dc9a90f0a0a3e342
Train,Rural,853,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/853.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/853.png,True,True,1024x1024,1024x1024,True,True,1,7,0,afb52347d330c1c3ab7118ccbfd700bc,c0ecece0e2e3e383
Train,Rural,854,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/854.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/854.png,True,True,1024x1024,1024x1024,True,True,1,7,0,21c2a46d8409f740fe0fa15ba558adc5,fa7f3b1f0383413c
Train,Rural,856,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/856.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/856.png,True,True,1024x1024,1024x1024,True,True,1,7,0,31ed9093b08b902868ada192fe63cb73,fe3f30303232f0f8
Train,Rural,857,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/857.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/857.png,True,True,1024x1024,1024x1024,True,True,1,7,0,48e3a78dcb772e12826b1c98bfac6b85,102fe0e0fc7c7cf8
Train,Rural,858,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/858.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/858.png,True,True,1024x1024,1024x1024,True,True,1,7,0,dfe7da3ebcd77c7f24f63debbc9e7426,f8fcfc7171810000
Train,Rural,859,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/859.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/859.png,True,True,1024x1024,1024x1024,True,True,1,6,0,bbcc5bb5078c108641cfb715f7879e66,ffff9ffef8000080
Train,Rural,86,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/86.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/86.png,True,True,1024x1024,1024x1024,True,True,1,6,0,799d9f27514e7d8ac947398cfd092b58,e7ffff0100100000
Train,Rural,860,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/860.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/860.png,True,True,1024x1024,1024x1024,True,True,1,7,0,6f5678d079a7ad8b6fa22ba1e7a57bd4,fcffffd89880c0e0
Train,Rural,861,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/861.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/861.png,True,True,1024x1024,1024x1024,True,True,1,7,0,dd671e8414386e91391c48667e51e2a0,43673f3e38181808
Train,Rural,862,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/862.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/862.png,True,True,1024x1024,1024x1024,True,True,1,5,0,39a27c38eb9c21b756830217ce093094,03030303039fffc6
Train,Rural,863,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/863.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/863.png,True,True,1024x1024,1024x1024,True,True,1,7,0,c971c7dc24f794058ab921cc4fd64db8,e303e3f3d1c13114
Train,Rural,864,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/864.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/864.png,True,True,1024x1024,1024x1024,True,True,1,7,0,c1718d605d7de81474b1efd6b11a82e2,ffcfc68000070f1d
Train,Rural,865,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/865.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/865.png,True,True,1024x1024,1024x1024,True,True,1,7,0,9630b835184ff087fca7c442b24c4f63,e3a730038380e07f
Train,Rural,866,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/866.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/866.png,True,True,1024x1024,1024x1024,True,True,1,7,0,4b6dcd5ace8ac83f52719d649acacf3c,43637fff1d000010
Train,Rural,867,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/867.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/867.png,True,True,1024x1024,1024x1024,True,True,1,7,0,a647e1a8271d8687899cff3afa1fbe16,8dcd416171781edc
Train,Rural,868,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/868.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/868.png,True,True,1024x1024,1024x1024,True,True,0,7,0,b83eed0af2eae36e854462c250b2ae58,02e0e2fe1e3efef6
Train,Rural,870,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/870.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/870.png,True,True,1024x1024,1024x1024,True,True,1,7,0,bce7e1bc279568a798fe8c03943f38f9,301019dddccc8fcc
Train,Rural,871,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/871.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/871.png,True,True,1024x1024,1024x1024,True,True,3,6,0,b03396c9b9fa127dc17f46d87c0e0f61,e0f0fcf9f8f03003
Train,Rural,872,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/872.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/872.png,True,True,1024x1024,1024x1024,True,True,1,6,0,c92c24f84a588b5b8e93eeb9ed316b8c,3c1f1f0f8f430108
Train,Rural,873,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/873.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/873.png,True,True,1024x1024,1024x1024,True,True,1,7,0,ec30d1d2e291d3fd4f20fecc6c544daa,03030246e6fcfcec
Train,Rural,874,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/874.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/874.png,True,True,1024x1024,1024x1024,True,True,1,7,0,fc43b4b8022511cbcc39e4845a34cfb9,1f1f0300c040f8be
Train,Rural,875,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/875.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/875.png,True,True,1024x1024,1024x1024,True,True,1,7,0,c01f6cc74148195f46dc2dd11015424d,1100097f78f0e7e6
Train,Rural,876,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/876.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/876.png,True,True,1024x1024,1024x1024,True,True,1,7,0,6dd8c313096d314df21cdbe947329208,fbe1c1031fe1e0a0
Train,Rural,877,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/877.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/877.png,True,True,1024x1024,1024x1024,True,True,1,7,0,ba9b5fa640bbbb110c9a7e2a5a8035ab,1f1f1f1f3f1e9c58
Train,Rural,878,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/878.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/878.png,True,True,1024x1024,1024x1024,True,True,1,6,0,3974bd414718137df3c60efc9612b361,1f1f1f0f060e0d0f
Train,Rural,879,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/879.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/879.png,True,True,1024x1024,1024x1024,True,True,1,6,0,e1161db70cb3283a57ff9e4495624306,c1c00c07fffffbf0
Train,Rural,88,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/88.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/88.png,True,True,1024x1024,1024x1024,True,True,1,5,0,1edddae9f8e7d86a5c2c53f7e515bdc2,07ffff7d71010000
Train,Rural,880,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/880.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/880.png,True,True,1024x1024,1024x1024,True,True,1,7,0,23d3b56f6e8baa495972b381c3a9640c,3f3f0f161360e1c6
Train,Rural,881,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/881.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/881.png,True,True,1024x1024,1024x1024,True,True,1,6,0,28f00255c854f3804c9ca8ac1607dc32,840327ff7171f0e0
Train,Rural,883,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/883.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/883.png,True,True,1024x1024,1024x1024,True,True,1,7,0,f55d16e17da12b041d9f272cccc316d3,82dbf978181b0f07
Train,Rural,884,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/884.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/884.png,True,True,1024x1024,1024x1024,True,True,1,7,0,31e5fe6ecc4316085bf7da9a2d259eab,16d6fe2f0f1f0181
Train,Rural,885,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/885.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/885.png,True,True,1024x1024,1024x1024,True,True,1,7,0,95d7ede1aa5fe7240e29356e0ff13267,036fffffffc00002
Train,Rural,886,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/886.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/886.png,True,True,1024x1024,1024x1024,True,True,1,7,0,130b2d60ecfb3ac8050a2b3d13dc0112,bebff2840707070f
Train,Rural,887,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/887.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/887.png,True,True,1024x1024,1024x1024,True,True,1,7,0,7b04a01d5ded5fa030c0e181ab1c6b01,7870787f7ff0c0c0
Train,Rural,888,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/888.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/888.png,True,True,1024x1024,1024x1024,True,True,1,7,0,61d06f2e558e11b7bf4b7e05ef79652e,fe78e0e0fcff1f32
Train,Rural,889,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/889.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/889.png,True,True,1024x1024,1024x1024,True,True,1,7,0,4eb169fb17195b6f2fa354fd7f3cadde,c6c4f80f030000f8
Train,Rural,89,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/89.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/89.png,True,True,1024x1024,1024x1024,True,True,1,7,0,3a0b7d50a9f73ae3d7db4bb02a882471,c787070604c6cf87
Train,Rural,890,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/890.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/890.png,True,True,1024x1024,1024x1024,True,True,1,7,0,6d27d714c08435050edd0a016087f321,83c1effde5870303
Train,Rural,891,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/891.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/891.png,True,True,1024x1024,1024x1024,True,True,1,7,0,161dd68e49f6f6ac5bd696ccb1477d6a,c1c371f8fcf8e171
Train,Rural,892,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/892.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/892.png,True,True,1024x1024,1024x1024,True,True,1,7,0,9f7e6576dbb5d5e4ab9d6db4b44a63f8,1e1e0c060f61f371
Train,Rural,893,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/893.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/893.png,True,True,1024x1024,1024x1024,True,True,1,7,0,aed7cf48fb7eb0a9b10201be4097270a,0004fe7f7f0f1cc1
